唯一識別碼,資料類型,語系,資料名稱,文字描述,聯絡電話,分機,縣市名稱,行政區(鄉鎮區)名稱,街道名稱,資料提供單位機關代碼,資料提供單位,資料更新日期時間
TourismServiceSite_A15010000H_000624,TourismServiceSite,Zh_tw,川雅居藝術空間民宿,川雅居民宿位於旗山，距離旗山孔廟約6公里。此民宿設有空調，提供免費WiFi和花園。每間客房均設有戶外休憩區可享山景，提供平面有線電視、設備齊全的廚房以及私人衛浴，衛浴內設有淋浴設施和免費盥洗用品。部分住宿設有休息區或露台。館內設有公共休息區供住客放鬆休憩。館內供應以當地食材製作的自製早餐。,0919779815,,高雄市,旗山區,圓富里富興路23巷3號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000625,TourismServiceSite,Zh_tw,台灣鯛生態創意園區,座落於島國之西-雲林縣口湖鄉的【台灣鯛生態創意園區】，是由『口湖漁類生產合作社』於民國104年（西元2015年）所規劃創立，為全台灣第一座以國寶魚-『台灣鯛』為主題的觀光工廠。場館規劃設計透過可愛逗趣的鯛魚公仔，帶領您一同徜徉在趣味橫生的海洋世界。如您也對於史上第一隻飛上太空的魚感到好奇，那麼更多更包羅萬象的台灣鯛有趣祕辛，都在【台灣鯛生態創意園區】等您來盡情探索！,(05)7993996,,雲林縣,口湖鄉,崙東村民生路1-88號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000626,TourismServiceSite,Zh_tw,好望角番薯園,『好望角』位於苗栗縣後龍溪與西湖溪出海口南側突出的丘陵台地上，依山傍海，是座少見的天然景觀台。『好望角蕃薯園』就位在好望角旁，是一座提供農漁牧活動體驗，回味古早時代生活點滴的園區。園主熱愛大自然並注重生態與環境的維護，四處取回被廢棄的各種材料與海上漂流木等，以個人力量逐一建造整座園區，並融合祖先許多生活智慧與古早生活印象與用品，創作營造極具特色的古意風格。熱愛鄉土的園主，更規劃了好望角當地特有的自然景觀、文物及生態等活動行程，期望將家鄉的美好推廣給所有人分享！,(037)923953,,苗栗縣,後龍鎮,中和里12鄰崎頂117號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000627,TourismServiceSite,Zh_tw,桃樂絲森林,在近觀音山風景區的這一座山上，有一座農場從西元1873年開始開發，自其中有一位林進興老先生用畢生的心血，在山上種滿八里文旦柚、水蜜桃與甜桃等各種水果，在辛苦經營下，讓這座山遙望四處景觀，乃可見到各種百年老樹，保有原始森林的氣息。這樣日以繼夜的努力，也讓林老先生在應享福的年紀既就辭逝。臨走時深切感嘆的告訴他的孩子們，「希望不要荒廢了這一片山，讓這片山林能繼續美好」。目前農場主人辭去15年的業務工作，從熱鬧的台北回歸山林。開始用心在的些文旦柚與桃子的種植。原來種植並不簡單，從施肥、接枝、套袋、採收，一步一腳印，慢慢學習，並堅持果樹絕不噴灑農藥的理念，雖然外表並不光鮮亮，但希望農民的辛勞換來的是自己與客人的健康，而不是農藥殘留的危害。每每辛苦之餘，總想到那間與父親一同搭蓋的農具間，那就是現在美化後的桃樂絲咖啡廳，從原始的荒廢農具間到如今的桃樂絲其中的一草、一木、一花、一石等設計，都是自己的創意與辛勞。取名為桃樂絲是希望桃子在這片土地上永續生長，更要提醒農場的主人要學習桃樂絲的臨危不亂與勇敢精神、結交不同朋友虛心求教的學習態度、為理想與目標不斷努力尋找解決的方法，讓所有來到這裡的遊客都能分享主人的用心，並享受眼睛的自然風光，留下美好的回憶。,(02)86303356,,新北市,八里區,荖阡里荖阡坑路34-5號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000628,TourismServiceSite,Zh_tw,神馬郡休閒農場,神馬郡休閒農場（附設靝馬馬場），結合休閒/教育/娛樂/品茗/用餐於一體的親子休閒農場，騎馬不是皇室貴族專屬的活動，只要你有勇氣跨上馬背，你也可以是帥氣的英勇騎士！靝馬遊園趣、馬匹接觸體驗、小小騎士養成訓練、正統英式馬術教學、馬術治療輔導、親子餐廳、咖啡品茗、其他營業項目：馬匹寄養、馬匹馬車出租、場地出租、外拍攝影、公司企業聯誼活動辦理，歡迎預約體驗或導覽～,(04)25616667,,臺中市,神岡區,福民路41號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000629,TourismServiceSite,Zh_tw,麻姥姥手工餅舖,大甲麻姥姥（文貴食品），早期在大甲媽祖廟週邊，後來改以市場作為通路選擇，有藉於網路市場的流通，近年為讓更多人品嚐到這款堅持以手工製作的老滋味而開始思索秉承傳統技法，研發養生的手工蔴粩，創造出更多新的不同元素。大甲麻姥姥傳承的手藝，到現在已是第五代的陳先生，從孩童時期就跟著老一輩做到現在。在熬製麥芽的技藝掌控，或口感上都具有一定的經驗，手工口感也是機器無法取代的。,(04)26836847,,臺中市,外埔區,水美路8-15號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000631,TourismServiceSite,Zh_tw,高香珍餅舖本店,高香珍本店位於莿桐鄉中山路上，緊鄰天瑤宮旁，是傳承百餘年的傳統喜餅店，更是許多人結婚嫁娶的第一選擇，直到今日店家老闆仍然每天製餅，如魯肉豆沙、冬瓜肉餅等，都是店內最受歡迎的口味。,(05)5842017,,雲林縣,莿桐鄉,中山路130號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000632,TourismServiceSite,Zh_tw,吳濁流文學藝術館,苗栗縣為臺灣客家大縣，具有豐富的客家文化、文學、文物等，苗栗縣西湖鄉更是吳濁流的文學原鄉，本鄉秉持成為孕育台灣客家文學的泉源，希望湧現多元化面貌，將吳濁流先生對於台灣文學的貢獻加以發揚，故採用文學作為主題，成立吳濁流藝文館，並連結地方周邊文化古蹟景點，帶動地方發展。為使吳濁流先生這份寶貴的文學遺產能生生不息的永久流傳，更希望涵養在地人才，紮根文學素質與欣賞文學之美，傳承客家文學的根基，以活化館舍為目的，連結在地社團與組織，帶動在地藝文活動的推廣，讓大眾對於客家文學有更深一層的認識與了解，做為未來發展之願景。,(037)911286,,苗栗縣,西湖鄉,五湖村14鄰194-4號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000633,TourismServiceSite,Zh_tw,延平鄉多元聯合服務中心,延平鄉是一個原住民鄉，中央山脈的東南側，隔著花東縱谷，面對海岸山脈，一群以布農為主的人們住在這塊山明水秀、人傑地靈的淨土。中央山脈的內本鹿是本鄉布農人的原居地，花東縱谷、海岸山脈及中央山脈是布農人的新樂土。鹿野溪、鹿寮溪流經本鄉境域，多年來，布農的子民就在這裡孕育、延續著生命，直到現在，也將持續到未來。歷史曾在延平鄉留下烙痕，數百年來除了布農子民之外，曾有來自不同地方、不同世界的人們到這裡來追尋他們的理想。這裡對他們而言曾經是一個新的世界，他們也為布農人開啟新的視野。數百年過去，歷史在這塊土地留下足跡，但是依然屹立在此的，唯有我布農人；我們也曾經在歷史上留下足跡。歷史只為不平凡寫下註腳，「紅葉少棒的故鄉」是延平鄉的驕傲，也是延平鄉為布農人創造的，永遠的光榮。,(089)561285,,臺東縣,延平鄉,桃源村昇平路8-1號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000634,TourismServiceSite,Zh_tw,好住民宿,好住民宿的核心價值是&mdash;愛，好住民宿的堅持是&mdash;學習、學習、再學習，好住民宿的品牌是&mdash;乾淨。三個第一：民國100年（西元2011年）12月25日 全台唯一將銀行整修變成民宿民國100年（西元2011年）12月25日 北港第一家合法民宿 登記編號：058號民國103年（西元2014年）10月20日 登錄為雲林縣歷史建築（原台南區合會北港分公司）民國104年（西元2015年）01月20日 雲林縣第一家特色民宿 登記編號：001號,(05)7826727,,雲林縣,北港鎮,公民路37號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000635,TourismServiceSite,Zh_tw,瑞春醬油有限公司,市面上的醬油百百款，什麼醬油才是好醬油呢？現在我們為您推薦仍堅持古法，純手工釀造且最受西螺當地人喜愛的醬油～瑞春醬油。這裡有全台數量最多的2000多個醬油甕曝曬場，透明化的產線，純釀造的生產過程，讓您看見安心。園區有醬油DIY（需預約）、立醬油瓶挑戰遊戲，還有我們的瑞春伯大公仔伯伯讓大家拍照，更有一個大型的聚寶甕，摸摸它可以讓您招財進寶哦～工廠內還有全台第一家研發，口味特殊的黑豆醬油冰淇淋，獨特口味絕對讓您驚艷不已，來這裡千萬不要錯過哦！,(05)5862438,,雲林縣,西螺鎮,延平路438號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000636,TourismServiceSite,Zh_tw,花露休閒農場（股份有限公司）,坐落於苗栗的療癒花園─花露休閒農場，農場佔地3.2公頃，鳥語花香，處處都能欣賞繽紛花卉，每年冬季能欣賞整片浪漫的薰衣草、聖誕紅花園，初夏正是繡球花綻放的季節，更有四季綻放的花草植物，用餐區以特色香草入餐、還有精緻美味的下午茶可以品嚐，並有民宿可入住。是個假期放鬆的休閒好去處。,(04)25891589,,苗栗縣,卓蘭鎮,西坪里西坪43-3號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000639,TourismServiceSite,Zh_tw,花蓮怡園渡假村,四星級怡園度假村位於花蓮壽豐鄉，設有雅緻花園、秀麗湖泊和季節性開放室外游泳池。度假村距離壽豐火車站僅有5分鐘車程，館內每日供應自助式早餐，並於公共區域提供免費WiFi。另提供免費機場接駁和免費停車場。精心設計的客房均設有空調，並享有花園或山脈美景。另提供平面電視和迷你吧。私人衛浴配有浴缸或淋浴設施。,(03)8651166,,花蓮縣,壽豐鄉,豐坪路三段6巷21號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000640,TourismServiceSite,Zh_tw,青青嚐味,青青嚐味是一家位於鹿野鄉同興路上的蔬食餐廳，距離瑞源火車站僅幾分鐘路程， 交通便捷。主打無菜單料理，供應午餐及晚餐，需提前預訂，讓您在用餐前體驗一 份期待的驚喜。餐廳精心設計的純素餐點，不僅保證食材的天然健康，更注重菜餚 的多樣性與創意。 店名「青青嚐味」巧妙地融合了「清清腸胃」的諧音，傳達出餐廳致力於提供清淡 美味、養生蔬食的理念。無論是想體驗創意蔬食料理，還是追求健康飲食，這裡都 是您的最佳選擇。提前預定，讓青青嚐味為您準備一頓獨特而愉快的美食饗宴。,(089)863073,,臺東縣,池上鄉,福文村中華路69號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000641,TourismServiceSite,Zh_tw,金良興觀光磚廠（灣麗磚瓦文物館）,金良興磚廠創立於民國62年（西元1973年），是苗栗最早之隧道窯廠，以「JLS」品牌行銷全台，獲智慧財產局文化創意產業著名商標與「紅磚的故鄉─金良興觀光磚廠」商標登錄。建置「灣麗磚瓦文物館」民國93年（西元2004年）開館，民國95年（西元2006年）獲經濟部首屆掛牌之「觀光工廠」，同年代表苗栗成為聯合國文化資產保護日「工業遺產」代表。園區提供：影片欣賞、文物館展示、製程導覽、磚雕DIY或彩繪、磚窯風味美食與客製化的磚情社區壯遊及環境教育各類活動行程。,(037)746368,,苗栗縣,苑裡鎮,山腳里錦山71-17號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000642,TourismServiceSite,Zh_tw,千巧谷牛樂園有限公司,本公司創立於民國92年（西元2003年），至今已過十年的時間，目前共有崙背、麥寮兩家店面及牛樂園牧場，崙背鄉是典型的農業鄉鎮，這裡有全台第二大的酪農區，我們利用在地生乳製作成各式的烘焙製品及伴手禮，獲得顧客熱烈的迴響，也榮獲2011年、2013年、2014年及2017年雲林縣十大農產伴手禮的肯定！我們希望做出盡善盡美的糕點，將崙背在地的美味分享給大家！,(05)6969845,,雲林縣,崙背鄉,羅厝村東興路182-32號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000643,TourismServiceSite,Zh_tw,花蓮縣餅菩提餅舖 中華店,麵包師傅出身的劉老闆，大家都稱他為「劉師傅」。民國66年（西元1977年）隻身到花蓮打拼，夫妻倆人胼手胝足創業，以紮實的技術結合花蓮當地農產品，終於在民國87年（西元1998年）榮獲世貿國際食品展漢餅金牌獎的肯定，創立了「花蓮縣餅專賣店」，為傳統名產注入不一樣的新生命。劉師傅樸實憨厚的性格，堅持採用自然食材和兼具健康素食的概念是我們的最大特色，讓您在享受大自然好山好水的同時，還能品嘗花蓮特有的美食茶點，充分感受到花蓮濃厚的熱情與淳樸人情味。,(03)8312889,,花蓮縣,花蓮市,中華路1號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000644,TourismServiceSite,Zh_tw,華陶窯文化事業股份有限公司,華陶窯位於苗栗縣苑裡鎮，火炎山西側的半山腰佔地十公頃，內含人文庭園、柴燒登窯及工作室、景觀陶植物園等三大區域，巍巍建築，居高臨下，遙望臺中市大甲區鐵砧山及大安溪沖積扇平原。華是花的古字，指這裡是一座四季花開滿地作陶的窯場，亦為文化部指定藝術家駐村點及地方文化館，行政院環保署認證的環境教育設施場所。整體設計理念從園林、建築、民俗植栽、生態、陶藝創作等，看似不同元素的背後其實有一個共通的語言，那便是要通體呈現這塊島嶼多文化相融的在地生活美學！,(037)743611,,苗栗縣,苑裡鎮,南勢里2鄰31號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000646,TourismServiceSite,Zh_tw,紅與黑精品咖啡坊,本咖啡坊成立於民國100年（西元2011年），以烘焙精品咖啡豆、咖啡飲品為主要營業項目，其位址坐落於雲林路與西平路交叉口台1丁交叉口，是西北邊進入斗六市的要衝。本店正後方又是雲中街生活聚落，每逢假日遊客絡繹於途，是遊客到斗六市必訪之地，斗六市的觀光亮點。,(05)5336333,,雲林縣,斗六市,雲林路一段107號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000647,TourismServiceSite,Zh_tw,福堂餅行-通霄旗艦店,創立於西元1899年的「福堂餅行」，原名「廣福香餅行」，為通霄120年悠久歷史古早味餅店，其招牌為客家傳統百年歷史的古早肉餅及肚臍餅。百年福堂的精緻手作，代代相傳的傳統風味，體現客家文化一個世紀以來的淳樸精神，為了讓你品嚐道地的百年口味，福堂秉持手作堅持，用心之細，百年如一。暖暖餅香，悠悠情意～,(037)752266,,苗栗縣,通霄鎮,通東里中正路1-3號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000648,TourismServiceSite,Zh_tw,佛美神仙故事館,為了保留台灣拜拜文化，弘揚神仙的由來和故事，以及拜神的意義，實踐宗教勸善的精神，並在生活中極力推廣現代佛像美學藝術，創設佛美神仙故事館，讓宗教精品工藝與文創產業可以融入現代的生活當中，進而帶動地方觀光發展，促進雲林旅遊話題，開發文化產業創新的契機，活絡區域商機。,(05)5862168,,雲林縣,西螺鎮,福來路8巷19號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000649,TourismServiceSite,Zh_tw,檜木居民宿,檜木居民宿是台灣檜木及世界各國的檜木打造而成，希望帶給來訪的旅客，全然的檜木芳香饗宴，也分享老原木工廠最喜愛的味道給大家，也因為熱愛這片土地，希望將這裡的美好散播出去。,(03)8546535,,花蓮縣,吉安鄉,慈惠一街58號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000650,TourismServiceSite,Zh_tw,豐興餅舖 中華店,「永遠創新的老店-豐興餅舖」，在花蓮是眾所皆知的老字號，八十餘年來的堅持，傳承的不只是老師傅的好手藝、好口味，更不斷研發新商品，迎合現代消費大眾追求精緻品味的生活！「創新」及「品質」是豐興所追求的目標，為此精神與原則，豐興餅舖更致力於提供獨特風味的豐富產品及全新風貌的精緻購物環境。希望遊客能體會與眾不同的花蓮風情！,(03)8352606,,花蓮縣,花蓮市,中華路107號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000652,TourismServiceSite,Zh_tw,太信大飯店,太信大飯店矗立於斗六市中心圓環旁，步行至火車站只需3分鐘，鬧中取靜的絕佳環境，為您提供專業體貼的服務品質並於晨間提供營養豐富多變的中、西式自助早餐及備有免費停車場。飯店為提供商務客工作之需求，全館房間內皆設有網路接點WiFi，讓您在房間內也能輕鬆上網收發E-mail及處理未完成之公務。無論是商務洽公還是休閒旅遊是您的理想住宿首選。,(05)5352889,,雲林縣,斗六市,太平路7號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000653,TourismServiceSite,Zh_tw,茶山社區發展協會,茶山社區，位於阿里山山脈邊緣，是阿里山最後形成的社區，海拔從四百二十公尺拔高到一千公尺，位高雄、嘉義兩縣交界處，是由鄒族、漢、布農族多元族群融和而形成文化的社區，茶山村內最有特色的景觀─HuFu，HuFu就是「茅草涼亭」，在茶山有一百多座用木頭和茅草搭起來的涼亭，大大小小的，裝飾和造型都不一樣，而且幾乎每一家人都有自己的涼亭，茶山有豐富的動植物生態和具代表性的大小涼亭特色民宿。,(05)2513307,,嘉義縣,阿里山鄉,茶山村四鄰77號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000655,TourismServiceSite,Zh_tw,二水台灣獼猴生態教育館,本區內植物種類複雜，喬灌木、蕨類等叢生，加上氣候適宜，吸引許多野生動物棲息其間，尤以台灣獼猴之棲息活動最為著稱。為了能確實地將正確的生態保育觀念推廣至全體國民，本處將區內原有之獼猴監測站原地規劃興建台灣第一座以台灣獼猴生態為主題的生態教育館。二水台灣獼猴生態教育館主要目標為提供環境與生態教育與休閒遊憩之優質場域，結合各方之力，在生態保育、地方文史、以及產業活絡等面向上，共同為地方發展貢獻心力，充分發揮生態教育的功能，目前已列入彰化縣二水鄉行銷的必訪景點之一。,(04)8797640,,彰化縣,二水鄉,員集路一段20號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000657,TourismServiceSite,Zh_tw,大坑休閒農場,原本在大坑山區養雞維生的蔡爸蔡媽，民國80年（西元1991年）順著政府推動精緻農業轉型休閒農場，就這樣『以雞起家』，帶著堅定要養出好土雞的心情來做農場，獨樂樂不如眾樂樂，『分享』是我們的初衷，『質樸生活』是我們所堅持嚮往。我們擁有大自然豐富的資源、濃厚的人情味、樂活養生與時尚慢活新概念，生態永續觀光概念崛起，農場大力提倡生態保育、休閒創新及研發農特產創意養生料理，我們擁有是無比的愛心及熱情，我們營造非常輕鬆愜意的農場環境，實現了每一分都在渡假、每一秒都在享受，滿足身心靈之需求，讓大家恣意休閒，徜徉幸福。,(06)5941555,,臺南市,新化區,大坑里82號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000658,TourismServiceSite,Zh_tw,太興山莊（翔億樓餐廳）,太興山莊位於嘉義縣梅山鄉太興村休閒農業園區，南有阿里山小火車，西有獨立山觀光步道，前望草嶺古道，後賞雲潭瀑布；左倚群山，右抱倒孔山溪谷雲海。本區屬於大阿里山脈森林風景區，沿線風景區有：太平、太興、瑞峰、瑞里、來吉、太和、豐山，以及奮起湖風景區。,(05)2571536,,嘉義縣,梅山鄉,太興村橫山6-2號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000659,TourismServiceSite,Zh_tw,旅天下南投埔里加盟店-方耀旅行社,每位業務專員，都是各位的旅遊經紀人；透過我們業務專員的專業，來找到最適合您的旅遊行程套裝。讓您輕鬆的享受到最便宜的價錢，最優質的旅遊行程內容，享受您的美好假期。,(049)2915909,,南投縣,埔里鎮,信義路1062號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000660,TourismServiceSite,Zh_tw,石子瀨社區發展協會,臺南市大內區為「酪梨的故鄉」種植面積為一百四十三公頃年產量為二千噸，酪梨為全台之冠，現今交通便捷、農產物拓展，而我們面對著擁有豐厚的人文歷史，有百年廟宇天后宮及密集三合院古厝的建築技藝，有知名新生代作家楊富閔「花甲男孩」以在地文學文化紀錄著童年在宮廟、有亭仔腳的透天厝與三合院古厝的各種生活故事（其書更於民國106年被電視台翻拍成「花甲男孩轉大人」真實傳遞這些圍繞在我們周圍的生活故事），社區緊鄰曾文溪（舊稱灣里溪），生態豐富而多樣日治時代日本人為支援南洋作戰設立之碾米廠迄今仍保存完好，可供歷史尋源，記錄舊時風華。我們更擁有南台灣人所熟知親善的地理掌故、廟俗風貌，以及純樸人情味及農村風情，社區開始思考如何結合在地特色發展社區經濟進而照顧社區更多族群，擴展社區福利之多元服務。社區申請多元就業開發方案來解決過盛的酪梨、樹枝、酪梨籽等發展出社區特色酪梨產品，邁向天然酪梨文創商品及風味餐，網路行銷及建立行銷機制，同時將回饋機制導入社區福利服務，建立回饋機制或進而協助弱勢家庭、高齡、失業者、身心障礙者就業機會。目前商品開發酪梨籽茶、酪梨籽麵、酪梨防蚊液、酪梨手工皂、酪梨冰淇淋、酪梨果醬等系列商品。,(06)5761341,,臺南市,大內區,石城里114-66號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000661,TourismServiceSite,Zh_tw,金竹味餐廳,金竹味餐廳是王文正、林素貞夫婦於民國97年（西元2008年）所創立，是中臺灣具有指標性的國宴料理餐廳，深受兩岸四地的美食家、美食評論家和饕客們的好評。金竹味餐廳的菜餚擅長以當季的特色食材，以極具巧思的創意融入臺灣文化，呈現暨是臺灣在地特色，亦擁有國際級的色、香、味、形等美味料理。,(049)2622289,,南投縣,竹山鎮,集山路二段400號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000663,TourismServiceSite,Zh_tw,南投大戲院暨老戲院咖啡,南投大戲院創始於西元1937年（現存紀錄為1930年以「悅舞台」之名作為南投地方集會所」），為全台現存最老戲院。除歷史悠久外，我的祖母陳彩霞女士，其充滿濃濃台灣國語特色腔調的廣播聲，在地方大街小巷沿街播放逾60年，也為南投在地人所津津樂道。2010年間，一度因為經營不善近乎歇業，第三代蔡杰峰為傳承戲院，以文創概念出發於戲院旁車庫設立「老戲院咖啡」，並輔以社群行銷手法使老戲院再度成為地方亮點，老戲院及廣播阿嬤的故事於各媒體曝光後觀影人潮回流，挽救岌岌可危的老戲院。蔡杰峰目前致力於南投推動文創活動，冀望使當地老商圈、景點得以活化，成為地方創生典範。,(049)2243833,,南投縣,南投市,大同街87號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000664,TourismServiceSite,Zh_tw,TINA廚房八德店,生態公園內的綠建築餐廳八德店位於桃園八德埤塘自然生態公園內的景觀咖啡廳，除具有良好的景觀設施外，還蘊藏豐富的自然生態資源，置身生態埤塘公園內，放眼盡是山光水色、綠意美景。餐廳本身是一棟木頭結構的綠建築，因此我們進駐時也遵循綠建築的概念，在設備上嚴選節能減碳、降低污染的機具設備；在周邊環境上依節令種植大量的花草，綠化環境；在營運上則依循蕃薯藤TINA家族一貫的經營理念：致力推廣天然健康、有機、美味的飲食觀，完整呈現食物自然原始風味，提供無基因改良、無化學添加、無精緻加工、無化肥農藥污染的健康飲食。蕃薯藤自然有機的理念和健康美味的餐點與埤塘生態公園的形象不謀而合，除了吸引蕃薯藤會員前往外，也因口碑發酵，帶動埤塘公園參觀人次暴增。除提供園區內遊客更多樣的服務外，也讓八德生態埤塘公園成為桃園居民最喜愛的休閒場所之一。    民國101年（西元2012年）桃園縣政府「衛生友善」認證標章    民國101年（西元2012年）通過桃園縣政府環保局審核，榮獲「低碳餐廳金牌獎」認證標章,(03)3650329,,桃園市,八德區,興豐路1315號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000665,TourismServiceSite,Zh_tw,翔鈺租賃站,翔鈺租賃站創立於民國100年（西元2011年）11月，經營項目：單車租借。位於享譽國際台灣最美的車站-冬山車站正前方，左邊緊鄰全台最有特色溜滑梯遊戲場及生態綠洲公困，台灣最美的步道，冬山河環線、珍珠社區，後方緊鄭冬山老街，彩繪街道，右造有郷政公園，武著坑景區，右前方有三奇伯朗大道，冬山鄉這幾年的蜕變，很適合親子旅遊，來到冬山沒有來騎單車，等於白來。翔鈺租車有童車、親子車、淑女車、登山車、協力車，來到冬山最有深度的旅遊方式，唯有騎腳踏車輕松漫遊、才可深深體會在地人文特色、在地風情、冬山河之美！,(03)9595968,,宜蘭縣,冬山鄉,南興村中正路3號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000666,TourismServiceSite,Zh_tw,稅務出張所,「南投稅務出張所」屬日治時期官署建築，於昭和11年(西元1936年)落成，是日治時期臺中洲第一個設立的稅務出張所，更是目前全台僅剩唯一一座稅務出張所，於2012年整建修復並轉交民間經營，2023年由潮港城餐飲集團旗下品牌-福瑞堂「云深茶館」接手，重新打造成現在優美雅致的模樣，提供餐飲、婚宴、茶席/茶飲體驗、藝文展覽空間等服務，為這處古老的建築注入新生命、新活力，透過福瑞堂餐飲品牌進駐，讓歷史建物重生與活化，並將帶動地方觀光與繁榮做為經營使命。,(049)2231598,,南投縣,南投市,中山街260號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000667,TourismServiceSite,Zh_tw,太平洋自行車博物館,本館與其他世界各地自行車博物館不同之處，在不以蒐集古董車為要，而是要體現當代世界自行車科技縮影為目的；目前收藏約一百五十件「活的」（Living）自行車。本館分9區，有簡報室、商店區、公司沿革區、自行車演進區、騎車科學知識區、常態展區、自有品牌區、多功能室，休息區。其中常態展區之自行車展示分成六個單元：歷史回顧、小徑車、登山/公路車、電動/城市車、斜躺車及特需車，再加上自有品牌區則共有七個自行車展示區塊，藏車豐富，琳瑯滿目，實可謂當代自行車的大集合。,(03)4861231,,桃園市,新屋區,永福路686號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000668,TourismServiceSite,Zh_tw,食聚咖啡,Gather Cafe是一個藉由「食」讓我們聚在一起的地方，希望藉由食物跟你做朋友，把這樣食在的美好分享給你。,(03)9385868,,宜蘭縣,壯圍鄉,壯濱路二段277號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000669,TourismServiceSite,Zh_tw,郭元益糕餅博物館（楊梅館）,傳承百餘年的郭元益，為保存台灣糕餅珍貴資產，於民國90年（西元2001年）起先後創設郭元益糕餅博物館楊梅館與士林館，引領台灣文創產業的DIY風潮。郭元益糕餅博物館楊梅管為全國第一座「宮廷式」觀光工廠，收藏了郭元益百年來的發展軌跡、介紹禮俗文化與糕餅演進，「綠標生活館」更榮獲黃金級綠建築，提供各式友善環境的學習，糕餅手作DIY與結合綠氣休閒新體驗，推廣環境教育，讓遊客親臨體驗觀光工廠的魅力所在。,(03)4962201,,桃園市,楊梅區,幼獅工業區青年路9巷3號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
