唯一識別碼,資料類型,語系,資料名稱,文字描述,聯絡電話,分機,縣市名稱,行政區(鄉鎮區)名稱,街道名稱,資料提供單位機關代碼,資料提供單位,資料更新日期時間
Restaurant_376600000A_000053,Restaurant,Zh_tw,Dadala cafe &amp; stationery,&lt;p&gt;Dadala caf&amp;eacute;&amp;amp;stationery，一間坐落在文化路商圈巷弄內的文具咖啡館，店門口有著吸睛的大型文具版，推開木框拉門後，滿室琳瑯滿目的文 &amp;nbsp;具雜貨與木質的家具、地板搭配得十分融洽。吧檯旁拐個彎，便會被三面 &amp;nbsp;可愛的日式文具牆團團包圍，悄悄喚醒你心中的「文具魂」。&lt;/p&gt;&lt;p&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !RotText]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !RotText]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;這裡除了有好喝的咖啡、每日限量手做甜點外，最引人入勝的，就是店主每月親自至日本選購回國的獨特日式文具，為了呈現給顧客文具最美好的一面，常常花很長的時間調整它們在架上排列的模樣，只為了讓顧客可以感受到日式文具療癒人心的一面，咖啡結合文具的生活風格，在這裡被簡單的體現了。&lt;/p&gt;&lt;p&gt;推薦餐點：米淇淋、精選單品手沖咖啡&lt;/p&gt;,(05)2255789,,嘉義市,東區,延平街 219 號,376600000A,嘉義市政府,6/21/2021 5:54:09 PM
Restaurant_376600000A_000054,Restaurant,Zh_tw,Morikoohii 森咖啡,&lt;p&gt;在一個全由檜木打造的日式建築聚落裡，森咖啡以獨特的美學進駐在最顯眼的入口處，經過５年的時光，孕育成檜意森活村裡最知名的咖啡廳風景。嚴選好的食材與茶具器皿，在文藝飄香的檜木小屋裡，端送給來到嘉義市的旅人一份最美好的感官體驗。&lt;/p&gt;&lt;p&gt;店主秉著一股對在地的情愫，店內提供與日本職人伊藤篤臣合作的阿里&lt;/p&gt;&lt;p&gt;山咖啡，是旅客每每造訪必點的獨「嘉」飲品。搭配在地好咖啡，好吃的 &amp;nbsp;甜點也不能少，招牌的現煎鬆餅，不管是佐料進口奶油、楓糖，或是冬季&lt;/p&gt;&lt;p&gt;新鮮草莓，迷人的奶蛋香與療癒的外觀總令屋內的人饞涎欲滴。另外也有&lt;/p&gt;&lt;p&gt;刨冰、雞蛋仔鬆餅等餐點，都是不可錯過的美味。&lt;/p&gt;&lt;p&gt;&lt;br&gt;&lt;/p&gt;&lt;p&gt;推薦餐點：煎鬆餅、阿里山咖啡&lt;/p&gt;,(05)2761601,2122,嘉義市,東區,共和路 199 巷 1 號,376600000A,嘉義市政府,6/21/2021 5:49:09 PM
Restaurant_376600000A_000055,Restaurant,Zh_tw,Eleventh Cafe 射日塔景觀咖啡館,&lt;p&gt;想要一覽空中 360 度環景，你得先放慢心思、散個步，沿著綠意才能遇到！ Eleventh Caf&amp;eacute; 座落在嘉義公園射日塔 11 樓，享有嘉義市中心難得的廣闊視野，被綠意擁戴著，於是打造了 360 度落地玻璃景觀窗，為空間導入滿滿陽光和綠意，視野一覽無遺，若想把白天綠意 - 午後夕陽 - 星光夜景一次享受，下午 4 點來訪絕對是最佳時刻！&lt;/p&gt;&lt;p&gt;自新加坡學成烘焙，將滿滿的甜蜜帶回嘉義小鎮，脆皮泡芙外酥脆、內香甜，現點現擠入卡士達內餡，佐一杯黑糖拿鐵，健康黑砂糖入味，香甜卻不膩口，讓悠閒的您，好好&lt;/p&gt;&lt;p&gt;品味其中滋味。&lt;/p&gt;&lt;p&gt;Tips!~ 憑射日塔門票於咖啡廳消費，咖啡與飲品可折抵 20 元喔！&lt;/p&gt;&lt;p&gt;&lt;br&gt;&lt;/p&gt;&lt;p&gt;推薦餐點：脆皮泡芙、黑糖拿鐵&lt;/p&gt;,(05)2751357,,嘉義市,東區,公園街 46 號,376600000A,嘉義市政府,6/21/2021 5:47:05 PM
Restaurant_376600000A_000056,Restaurant,Zh_tw,Casa lounge bar,&lt;p&gt;解憂小酒吧　用甜釀換取你的苦悶&lt;/p&gt;&lt;p&gt;&lt;br&gt;&lt;/p&gt;&lt;p&gt;藏身在大馬路的一角，這裡不僅是一間酒吧，而是能卸下白天面具的秘密空間。台灣愛丁頓調酒大賽冠軍的得主，不在繁華都會的高檔旅館酒吧，而選擇待在他最愛的「嘉」。&lt;/p&gt;&lt;p&gt;簡單溫馨的小空間，就是小毛店長每天晚上的專屬舞台，在這裡他用酒杯與客人相會，用杯中純釀與客人談心。&lt;/p&gt;&lt;p&gt;小毛店長的拿手絕活，讓人看的目不轉睛，每一杯獨家調製都承載著多 &amp;nbsp;年的經驗。最近愛上的以茶入酒，更是將一身絕技精湛發揮。冠軍飲品「Yin &amp;nbsp;窨」，採用入口回甘的蜜香烏龍搭上雪豹伏特加，增添了接骨木花香的淡 &amp;nbsp;雅並保留了清新的茶香回甘於喉間，除此之外更有多款調酒大膽加入紅茶 &amp;nbsp;或是抹茶等創新組合，等著旅人來探索品嘗。&lt;/p&gt;&lt;p&gt;&lt;br&gt;&lt;/p&gt;&lt;p&gt;推薦餐點：調酒比賽冠軍作品《Yin 窨》&lt;/p&gt;,0922882673,,嘉義市,東區,大雅路二段 512 號,376600000A,嘉義市政府,6/21/2021 5:43:04 PM
Restaurant_376600000A_000057,Restaurant,Zh_tw,33+V.,&lt;p&gt;來嘉必喝的靈魂聖品&lt;/p&gt;&lt;p&gt;咖啡迷來到嘉義市，一定要造訪33+V， 來 到 33+V， 一 定 要 喝 一 杯ESPRESSO。 有「 超人」 綽號的店主深深地熱愛咖啡，甚至與志同道合的夥伴共同發起「火星塞計畫」，希望向更多人推廣咖啡的美好。尤其專研在ESPRESSO 上的他，總是吸引許多慕名而來的小粉絲，坐在吧檯前只為一睹他沖煮咖啡俐落帥氣的身影。&lt;/p&gt;&lt;p&gt;店內的咖啡豆都是自己選豆、烘豆，33+V &amp;nbsp;精心製作的咖啡豆產品往往在還未上架時就已被預訂一空。超人也會依據每款咖啡豆的風味表現，為 &amp;nbsp; 他們賦予特殊的命名，「HIPPIE」、「Rainbow」、「蒲公英」、「爵士 &amp;nbsp; 風格」等咖啡豆款，每個命名背後都蘊含著超人對咖啡的深情告白，值得 &amp;nbsp; 來嘉時細細品味，享受一段咖啡的味覺旅程。&lt;/p&gt;&lt;p&gt;推薦餐點：ESPRESSO&lt;/p&gt;,(05)2774567,,嘉義市,東區,義教東路 49 號,376600000A,嘉義市政府,6/21/2021 5:37:53 PM
Restaurant_376600000A_000058,Restaurant,Zh_tw,一間茶屋,&lt;p&gt;新和風美味主義&lt;/p&gt;&lt;p&gt;座落在檜意森活村、北門車站旁， 延續日式宿舍的文化底蘊與濃濃日本風味，打造一間適合旅途中小憩的日式食堂，入門榻榻米、日式禪風，質樸淡雅的空間氛圍，流露屬於在地文化的風格，大面窗景把自然景觀、採光引入空間，望著檜意森活村的愜意風雅，日式風味再添一筆。&lt;/p&gt;&lt;p&gt;這裡不僅是食堂、更是一間茶屋，餐點除了大阪燒、廣島燒等道地料理， &amp;nbsp;更備上日式紅豆湯，濃醇滋味不甜不膩，選用嘉義陶瓷老師傅手工燒製的 &amp;nbsp;在地陶碗，滿足味蕾兼具手感，現烤日式烤麻糬配上嚴選日本黃豆粉、自 &amp;nbsp; 炒黑糖，靜謐裡享用新和風品味學，彷彿來一場日本小旅行。&lt;/p&gt;&lt;p&gt;&lt;br&gt;&lt;/p&gt;&lt;p&gt;推薦餐點：紅豆湯、阿里山冷泡茶&lt;/p&gt;,(05)2777882,,嘉義市,東區,共和路 233 號,376600000A,嘉義市政府,6/21/2021 5:32:04 PM
Restaurant_376600000A_000059,Restaurant,Zh_tw,大媽蛋糕坊 BIG MOM CUPCAKE,&lt;p&gt;在夢幻花海中夢想啟程&lt;/p&gt;&lt;p&gt;一跨入蛋糕坊， 頭頂上漫天紫色花海映入眼簾，法式品味桌椅渲染著優雅的夢幻氛圍，加上蛋糕櫃裡繽紛動人的杯子蛋糕，相機立刻拍好拍滿，絕對是網美必拍的首選！&lt;/p&gt;&lt;p&gt;不僅以外在的美感動你的眼，又以甜而不膩的滋味感動你的心！店主最喜歡看人吃了美味的蛋糕而露出幸福的笑容，那份成就感，讓自己也跟著幸福了起來。杯子蛋糕隨著時節變換創藝風格，堅持嚴選天然的動物性奶油，嬌貴的選材，必需在特定的溫度下才能掌握住口感與品質，雖然 &amp;nbsp;比較費工卻絕對值得！ BIG MOM 夢想啟程號在嘉義跨出築夢的第一步， 揚起帆，要繼續徜徉在美好的甜點海洋。&lt;/p&gt;&lt;p&gt;&lt;br&gt;&lt;/p&gt;&lt;p&gt;推薦餐點：可可杯子蛋糕、蜜香紅茶&lt;/p&gt;,0981970039,,嘉義市,東區,興中街 165 號,376600000A,嘉義市政府,6/21/2021 5:29:52 PM
Restaurant_376600000A_000060,Restaurant,Zh_tw,白日夢手作甜品,&lt;p&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !RotText]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !RotText]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !RotText]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !RotText]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;走一條秘境，探索一片甜點森林&lt;/p&gt;&lt;p&gt;白日夢手作甜品，若不透過別人介紹，還真的需要費很大的功夫才能找 &amp;nbsp;到這一處隱藏版的可愛甜點店。店面是間超過 50 年的老房子，舊時三合院的規模裡現在有著夢幻療癒的花圃，沿著石子小徑走入店內，各式復古迷 &amp;nbsp; 人的家具老件與木造結構搭配的很是剛好，是遠離都市塵囂來頓美好午茶 &amp;nbsp;的絕佳空間。&lt;/p&gt;&lt;p&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;店主鑽研甜點，總是四處奔波精進甜點功夫。店內最招牌的，莫過於每日手作、濃郁誘人的乳酪蛋&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !RotText]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;糕，每一口都是店主嚴選食材、搭配當季水果，推出令客人驚喜的味道！另外也別忘了要來一杯店內的阿里山茶或是手沖咖啡，給自己一個完美的甜蜜饗宴！&lt;/p&gt;&lt;p&gt;&lt;br&gt;&lt;/p&gt;&lt;p&gt;推薦餐點：乳酪蛋糕、水果茶&lt;/p&gt;,(05)2752322,,嘉義市,東區,大雅路二段 490 巷 2 號,376600000A,嘉義市政府,6/21/2021 5:27:11 PM
Restaurant_376600000A_000061,Restaurant,Zh_tw,老院子1951想喝,&lt;p&gt;踏著回憶的步伐，人文尋味&lt;/p&gt;&lt;p&gt;1951 年蓋的這座院子，懷舊而充滿記憶的味道，店主將老物老件再利用，復古腳踏車搭配洗石子洗手台，鐵花窗、漂流木改造成鐵門、吧檯， &amp;nbsp; 改寫全新的院子故事，兼具環保理念與手作工藝，院子植滿花草、療癒系 &amp;nbsp;多肉植物，洋溢著滿滿愜意氣息。&lt;br&gt;不僅建築手作改造，餐點也從食品本質開始要求，糖親手熬煮、茶品選用不加香精茶葉，香氣天然而無負擔，老院子手沖咖啡嚴選瓜地馬拉、耶加雪菲咖啡豆， 搭配檸檬塔，使用小農友善栽種的好食材，在嘴裡迸發酸甜的戀愛滋味，真材實料的老院子，不僅想喝、更想好好品味一番。&lt;/p&gt;&lt;p&gt;&lt;br&gt;&lt;/p&gt;&lt;p&gt;推薦餐點：檸檬塔、老院子手沖咖啡豆&lt;/p&gt;,(05)2271951,,嘉義市,東區,成仁街 201 號旁,376600000A,嘉義市政府,6/21/2021 5:24:49 PM
Restaurant_376600000A_000062,Restaurant,Zh_tw,玖 CAFÉ,&lt;p&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !RotText]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !RotText]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;咖啡與綠意飄香的品味空間&lt;/p&gt;&lt;p&gt;當一間 60 年的舊屋，遇上綠色植栽、乾燥花、有質感的吧檯桌椅， 以及迷人的好咖啡，搖身變成一座嘉義市區裡的小花園。玖咖啡的命名來自於店主的生日，為了讓更多人感受到咖啡帶來的悸動，選擇在家鄉開業，創造了這一個兼具現代感與舒適氛圍的空間。&lt;/p&gt;&lt;p&gt;店內的招牌同名咖啡「玖」不帶酒精，是啤酒花與咖啡因合璧的絕佳風味，入口便會讓人深深上癮。店內提供虹吸、冰滴、手沖 3 種不同的咖啡沖煮方式，甚至加入氮氣讓咖啡的口感更加驚喜。招牌甜點提 &amp;nbsp;拉米蘇也是一道精緻可口的甜點，店內還經常舉辦各式活動與課程，邀請 &amp;nbsp;每個人一起踏入這一個奇幻有趣的咖啡叢林！&lt;/p&gt;&lt;p&gt;&lt;br&gt;&lt;/p&gt;&lt;p&gt;推薦餐點：玖咖啡、提拉米蘇&lt;/p&gt;,(05)2162626,,嘉義市,東區,興業東路 387 號,376600000A,嘉義市政府,6/21/2021 5:23:08 PM
Restaurant_376600000A_000063,Restaurant,Zh_tw,享物手作烘焙。咖啡,&lt;p&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !RotText]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !RotText]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !RotText]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;讓吐司成為每日最簡單的美味悸動&lt;/p&gt;&lt;p&gt;在食安問題令消費者人心惶惶的時代裡，店長帶著對烘焙與咖啡的熱情回嘉，她對於開店有一個最簡單的堅持－想給客人最 純粹與天然的食物味道。因此店內每日提供限量的手作吐司，都是採用單一牧場鮮乳跟天然食材製成，在店內飄散剛出爐的麵包香，最簡單、最天然、也是最原味，每日吐司口味不盡相同，鮮乳、蔓越莓、抹茶紅豆、芝麻，每一種都讓人驚喜。&lt;/p&gt;&lt;p&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;店內的咖啡經過店長嚴格把關，端給客人的是品質穩定的優質義式與單 &amp;nbsp;品咖啡；甚至與農家合作，讓不喝咖啡的客人也能啜飲一杯無添加農藥的 &amp;nbsp; 花草茶。店內的甜點櫃裡每日登場的都是甜蜜又驚艷的饗宴，在靜謐的社 &amp;nbsp; 區小巷內，這裡販售的是最單純的食物美好。&lt;/p&gt;&lt;p&gt;&lt;br&gt;&lt;/p&gt;&lt;p&gt;推薦餐點：芝麻鮮乳吐司、手沖單品&lt;/p&gt;,(05)2713958,,嘉義市,東區,維新路190巷2弄1號,376600000A,嘉義市政府,6/21/2021 5:21:10 PM
Restaurant_376600000A_000064,Restaurant,Zh_tw,常常手作,&lt;p&gt;嚐嚐一道用心樸實的手作溫暖&lt;/p&gt;&lt;p&gt;若在檜意森活村附近，想要找個舒適、沒有壓力的閒坐空間，不如踏些步伐，造訪這間可愛溫馨的鹹派與甜塔專賣店。&lt;/p&gt;&lt;p&gt;常常手作的兩位店主因秉持「喜愛烘焙」的初心，將一座座手作的派塔， 經過最合適的烘烤溫度，佐料豐富的食材，呈現給客人最樸實卻也最感動的料理。店內的招牌鹹派有味噌豬五花與大阪燒口味，因為用料紮實，小 &amp;nbsp; 小一個就可以給人飽足感。創意十足的甜點「憨吉蒙布朗」，搭配在地地瓜、 &amp;nbsp; 奶油與甜塔皮，口感層次豐富，金黃的外觀也很療癒，還有奶茶控不能錯 &amp;nbsp; 過的鮮奶茶系列，嚐一口就讓人停不下來。常常並沒有奢華炫麗的料理， &amp;nbsp; &amp;nbsp;只有一口接著一口最真誠的食物感動。&lt;/p&gt;&lt;p&gt;&lt;br&gt;&lt;/p&gt;&lt;p&gt;推薦餐點：憨吉蒙布朗、大阪燒鹹派、紅豆鮮奶茶&lt;/p&gt;,(05)2765830,,嘉義市,東區,忠孝路 336 號,376600000A,嘉義市政府,6/21/2021 5:17:25 PM
Restaurant_376600000A_000065,Restaurant,Zh_tw,提娜多咖啡,&lt;p&gt;循著咖啡香，環遊全世界&lt;/p&gt;&lt;p&gt;這是一座檜木洋樓，古樸的文化大宅， 品味裡傾訴著在地的故事，是許多老嘉義人回憶的所在，伴隨著一陣陣咖啡香飄來，為檜木洋樓寫下新時代的記憶。&lt;/p&gt;&lt;p&gt;老闆為咖啡代工專門，嚐遍來自世界精品莊園的咖啡豆，希望讓世界精品咖啡能普及到生活日常，平價就能享受到，喝咖啡變成輕鬆休閒的代名詞。店內招牌冰釀咖啡，精心特製 5 天粹釀 ( 一般常見為 3 天製成 )，更費時費工，量少質，喚醒細膩的咖啡味蕾，喝過的客人 100% 回流、口碑相傳，時常供不應求呢！烤雞腿排 Brunch 也是大大推薦，早午餐罕見的現烤料理，耗時費工，但新鮮 juicy 上桌，和冰釀咖啡一樣絕對值得一等。&lt;/p&gt;&lt;p&gt;&lt;br&gt;&lt;/p&gt;&lt;p&gt;推薦餐點：冰釀咖啡、烤雞腿排 Brunch、莓果法式磚牆&lt;/p&gt;,(05)2287787,,嘉義市,東區,公明路 167 號,376600000A,嘉義市政府,6/21/2021 5:14:42 PM
Restaurant_376600000A_000066,Restaurant,Zh_tw,Black Rust 黑鏽手作輕食,&lt;p&gt;輕工業 mix 小清新&lt;/p&gt;&lt;p&gt;無需太大的空間，也能創造出黑鏽專屬的「微格調」！略帶粗獷的輕工業風，搭配上小清新乾燥花束、藝術畫作，簡約卻深具風格，創造出特別的空間感受，網美、部落客必拍首選。&lt;/p&gt;&lt;p&gt;店主因為喜歡到處品嚐精緻的美食，想把心目中美好的味道分享給大家，於是用雙手留住甜點的美味記憶，要讓好味道在此持續發光、發熱。主推薦檸檬冰咖啡，濃淬咖啡不加水，添加有機黑糖、新鮮現榨檸檬，入口時就像檸檬紅茶般的滑順， &amp;nbsp;後韻是一股淡淡咖啡香氣，風味清爽獨具魅力，限定甜點－甜甜圈鬆餅， &amp;nbsp;外酥內嫩、蓬鬆口感，無論是原味，還是佐上水果、抹茶，都是這個午後 &amp;nbsp;最不容忽視的甜蜜存在。&lt;/p&gt;&lt;p&gt;&lt;br&gt;&lt;/p&gt;&lt;p&gt;推薦餐點：甜甜圈鬆餅、檸檬冰咖啡、比利時巧克力塔&lt;/p&gt;,0979633338,,嘉義市,東區,北門里吳鳳北路 338 號,376600000A,嘉義市政府,6/21/2021 5:12:03 PM
Restaurant_376600000A_000067,Restaurant,Zh_tw,聖塔咖啡,&lt;p&gt;邂逅厄瓜多，滿園玫瑰香&lt;/p&gt;&lt;p&gt;聖塔從咖啡進口、烘焙、沖煮源頭把關做起，一條龍式的咖啡專門店， 積極參與嘉義大學咖啡社創始、世界咖啡調酒大賽，不僅是分享的心，更有道不盡的執著與驕傲。&lt;/p&gt;&lt;p&gt;黑咖啡原味淬取、世界各大產區豆匯聚在此，各自獨到的『Terroir』－ 法文代表著風土之意，像紅酒、茶葉一樣會根據每一產地的陽光、土壤、雨水、風與咖啡師之間的對話，造就 &amp;nbsp;每一滴獨特風味，聖塔獨有的玫瑰莊園咖啡，就深入產區與厄瓜多咖啡小 &amp;nbsp; 農契作，吸取了當地盛產玫瑰的香氣，帶有一絲優雅花香，配上自有甜點 &amp;nbsp;工作室，以手作檸檬塔、抹茶塔、戚風蛋糕最受歡迎，聖塔用心堅持的好 &amp;nbsp;風味，絕對要你驚艷又美味。&lt;/p&gt;&lt;p&gt;&lt;br&gt;&lt;/p&gt;&lt;p&gt;推薦餐點：玫瑰莊園咖啡、抹茶塔、起司塔&lt;br&gt;&lt;br&gt;&lt;/p&gt;,(05)2282025,,嘉義市,東區,興中街 10 號,376600000A,嘉義市政府,6/21/2021 5:07:25 PM
Restaurant_376600000A_000068,Restaurant,Zh_tw,點。甜點,&lt;p&gt;Tiffany 藍的甜點小屋&lt;/p&gt;&lt;p&gt;一間洋溢著少女心的甜點小屋，裝扮著 Tiffany 藍的夢幻色彩，優雅地坐落在民權路的車水馬龍中，清新簡單的外表在旁邊的民宅中顯得更加脫俗。店主從零開始，秉著法式甜點的夢想，甚至出國上課精進自己的功夫，終於創作出櫥窗內一道道精緻美味的甜點。&lt;br&gt;店內的甜點不僅口味完美，外觀也非常吸睛。「火焰」有著耀眼的大紅 &amp;nbsp;色，包覆玫瑰與覆盆莓的多層次風味；「檸檬」外觀的擬真度一百分，爆 &amp;nbsp;滿的酸甜內餡有如戀愛的滋味；獨家的閃電泡芙，繽紛的口味讓人陷入選 &amp;nbsp;擇障礙。搭配店主特別與阿里山茶農合作的珠露烏龍茶，茶葉的清香柔和 &amp;nbsp;口中的甜味，是一個極致的完美法式組合。&lt;br&gt;&lt;br&gt;推薦餐點：火焰、檸檬、珠露烏龍茶&lt;/p&gt;,(05)2770093,,嘉義市,東區,民權路 300-3 號,376600000A,嘉義市政府,6/21/2021 5:03:35 PM
Restaurant_376600000A_000069,Restaurant,Zh_tw,傲漫手感烘焙工作坊,&lt;p&gt;最引以為傲的手作驚喜&lt;/p&gt;&lt;p&gt;Angela 與 Eric 原本僅是工作同事，因為共同擁有一個喜愛烘焙的魂， 讓兩人決定共同創業，原先是以工作室性質開始，但因為更想看到客人吃 &amp;nbsp;到餐點後露出的幸福笑容，因此轉變為咖啡甜點店的型態，開啟了「傲漫 &amp;nbsp;手感烘焙工作坊」的新旅程。&lt;/p&gt;&lt;p&gt;店內的甜點麵包皆為親力親為，每天尚未營業前的時間就是兩人埋首做糕點的時光，主打手作千層蛋糕，搭配不同食材而堆疊出層層的美味。店內甜點皆以清爽鮮奶油為基底並且降低甜度，減輕腸胃負擔；架上熱門的每日限量麵包則是使用親自培養的酵母發酵而成；最熱門的飲品「啡檸不渴」由單品咖啡加上現榨檸檬汁、黑糖蜜調和，杯緣 &amp;nbsp;抹上砂糖，為入口的咖啡添加了酸甜驚喜滋味，口感有如喝調酒一般令人 &amp;nbsp; 上癮，是夏季必點單品。&lt;/p&gt;&lt;p&gt;&lt;br&gt;&lt;/p&gt;&lt;p&gt;推薦餐點：千層蛋糕、啡檸不渴&lt;/p&gt;,0963520023,,嘉義市,東區,公明路 102-1 號,376600000A,嘉義市政府,6/21/2021 5:01:23 PM
Restaurant_376600000A_000070,Restaurant,Zh_tw,愛夫夫咖啡ifufucoffee,&lt;p&gt;平價時尚 hen 可以&lt;/p&gt;&lt;p&gt;愛夫夫咖啡提供一個舒適的空間，佐以不簡單 的美味、平易近人的價格，讓人可以每天都來造訪。這裡同時也是一間寵物友善咖啡館，店名來自柯基犬店狗「魯夫」，超萌的模樣總是擄獲許多顧客的芳心。&lt;/p&gt;&lt;p&gt;咖啡系列全面使用星巴克咖啡豆，最夯飲品「雲朵拿鐵」在黑咖啡上注入厚厚一層濃密奶泡，宛如落在咖啡上搖曳的雲朵，入口綿密、濃醇的奶香讓人好享受。搭配一份招牌「童話鬆餅」，現做鬆餅佐料鮮奶油、水果，還有店主親自手繪的彩色圖樣， &amp;nbsp; 可依照客人心願客製化，為用餐增添許多趣味。從清晨到夜晚，愛夫夫咖 &amp;nbsp;啡以最實在的價格，回饋客人最精選的美味。&lt;/p&gt;&lt;p&gt;&lt;br&gt;&lt;/p&gt;&lt;p&gt;推薦餐點：雲朵拿鐵、童話鬆餅（客製圖案須事前預定）&lt;/p&gt;,(05)2759119,,嘉義市,東區,忠孝路 552-1 號,376600000A,嘉義市政府,6/21/2021 4:58:56 PM
Restaurant_376600000A_000071,Restaurant,Zh_tw,猫咪文創館,&lt;p&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !RotText]--&gt;&lt;!--[endif]--&gt;&lt;!--[if !vml]--&gt;&lt;!--[endif]--&gt;愛貓人士絕不能錯過！身為貓奴的店主，想要收容流浪貓的想法成為開店的初衷，店內除了販售貓咪周邊精品外，還有 9 隻不怕生的貓咪駐店， 可愛的模樣收服每位顧客的心。&lt;/p&gt;&lt;p&gt;逗弄貓咪之餘還可以嚐嚐這裏的手沖單品，咖啡豆皆從國外挑選，加上自烘混搭，每一款都有其獨特香氣及特色。「莫札特」是招牌之一，帶有清淡的果酸味，與店內超高人氣的 &amp;nbsp;法式甜點&amp;mdash;巧克力蛋糕搭配，呈現法式午茶的美好滋味；焦糖鮮奶茶則是 &amp;nbsp;另一款深受歡迎的飲品，經特調的焦糖比例，不僅不膩口，還完美地與茶 &amp;nbsp;味結合，讓人一喝就愛上。想要品嚐特別又顛覆想像的咖啡嗎？來這裡絕 &amp;nbsp;對不會失望！&lt;/p&gt;&lt;p&gt;&lt;br&gt;&lt;/p&gt;&lt;p&gt;推薦餐點：莫札特單品、焦糖鮮奶茶、巧克力蛋糕&lt;/p&gt;,(05)2781236,,嘉義市,東區,中山路 43 號,376600000A,嘉義市政府,6/21/2021 4:55:18 PM
