唯一識別碼,資料類型,語系,資料名稱,文字描述,聯絡電話,分機,縣市名稱,行政區(鄉鎮區)名稱,街道名稱,資料提供單位機關代碼,資料提供單位,資料更新日期時間
Event_382000000A_003230,Event,Zh_tw,2025新北春紛節,為提供民眾更舒適的水岸遊憩空間，本府積極建設新北大都會公園，並設置熊猴森樂園，除為共融、全齡化及最具台灣特色教育的樂園，也是市府最具代表性的親子樂園。希冀透過舉辦「新北春紛節」，規劃有主題性的音樂、野餐、市集等其它周邊活動，推廣新北大都會公園及提升園區知名度及使用率。活動日期｜3/22-3/23活動地點｜新北三重大都會公園,(02)29603456,,新北市,三重區,新北大都會公園幸福水漾園區,382000000A,新北市政府觀光旅遊局,3/6/2025 9:55:27 AM
Event_382000000A_003231,Event,Zh_tw,2025 MERRELL健行嘉年華 第17屆台灣IVV健行大會,活動時間：2025年04月19日（星期六）- 20日（星期日）大會會場：新北市新店區新店國民小學（新北市新店區新店路2號）公里數：20Km、10Km、5Km&#128073;報名連結,(02)29603456,,新北市,新店區,新店路2號(新北市新店區新店國民小學),382000000A,新北市政府觀光旅遊局,3/6/2025 10:11:33 AM
Event_382000000A_003232,Event,Zh_tw,「LOVE中．樂府中」府中雙城情人節系列活動｜一府二路散散步,「LOVE中．樂府中」府中雙城情人節系列活動活動名稱：一府二路散散步 Fuzhong Walkman活動日期/時間：2025/3/8-9/18:00 - 20:30活動地點：府中商圈集合地點：接雲寺 (新北市板橋區西門街69號)&#128073;活動詳情與購票連結,(02)29603456,,新北市,板橋區,府中商圈,382000000A,新北市政府觀光旅遊局,3/7/2025 7:10:57 AM
Event_382000000A_003233,Event,Zh_tw,新北祈福列車｜新北神助攻 全線神開通,新北市幅員廣大、文化多元，擁有眾多歷史悠久的廟宇及民俗節慶。新北市政府為了滿足民眾不同的祈福需求，特別規劃了10條祈福廟宇路線，涵蓋情字這條路、富貴發達路、追分成功路、保生健康路及點石成金路等多元主題。無論是期盼學業進步、職場晉升，還是尋求健康幸福、成家立業、早生貴子、甚至是追尋偶像足跡，每位信眾都能依據自身需求找到適合的參拜路線。 此外，為增添參拜的趣味及互動性，新北市政府特別於即日起推出祈福路線集章活動，並設計專屬「祈福列車」供民眾收藏。只要於活動期間內達到集章活動標準，即有機會兌換各路線專屬文創商品。每條路線都有專屬設計的列車車廂，歡迎民眾邀請親友一起共襄盛舉，串起專屬於自己的2025祈福列車！活動期間｜即日起~2025.06.30活動說明｜加入新北祈福列車 官方LINE進入專屬頁面，於活動期間內，至各條祈福路線廟宇打卡（集章）滿指定數量，即可兌換該路線祈福列車文創商品乙只。 （每條祈福路線文創商品名額300名，數量有限，兌換送完為止）&#128073;新北祈福列車 官方LINE,(02)29603456,,新北市,萬里區,,382000000A,新北市政府觀光旅遊局,3/7/2025 10:13:55 AM
Event_382000000A_003238,Event,Zh_tw,《點亮五彩繽紛的原子筆畫》林永祥個展,原子筆是簡單隨手易得的工具，很少人運用在繪畫的表現媒材上，有別於傳統畫法的筆觸在放大時是平的，而獨創的原子筆螺旋筆觸在放大時層層堆疊、色彩豐富更顯現其差異性及獨特性，有特色不一樣的畫作很吸晴，是很難得一見的畫展。展覽時間｜3/12-3/30開館時間｜09:00-17:00展覽地點｜新莊文化藝術中心藝術廳(新莊區中平路133號),(02)29603456,,新北市,新莊區,中平路133號(新莊文化藝術中心藝術廳),382000000A,新北市政府觀光旅遊局,3/12/2025 7:46:45 AM
Event_382000000A_003239,Event,Zh_tw,《花火瞬影 – 臺藝金工創作聯展》,本展由臺藝大工藝設計金工組師長、研究生與校友共同展出，集結超過20位金工創作者之實用工藝、金屬雕塑物件、當代首飾三大類作品展示金工的多重內涵。透過實體展出與影音宣傳，期待觸動大眾對金工創作的認知與想像。展覽日期｜2025.03.13 (四) ~ 03.30 (日)展覽時間｜09:00 ~ 17:00開幕茶會｜2025.03.15 (六) 13:00展覽地點｜新北市藝文中心 第一展覽室展覽地址｜新北市板橋區莊敬路62號,(02)29603456,,新北市,板橋區,莊敬路62號(新北市藝文中心 第一展覽室),382000000A,新北市政府觀光旅遊局,3/12/2025 4:03:20 PM
Event_382000000A_003240,Event,Zh_tw,2025礦山文化健走｜水湳洞縱走路線,金瓜石、水湳洞及九份-台灣東北角的礦山聚落，超過百年的採金歲月為她留下了許多獨特的礦業史蹟與聚落人文，活動透過黃金志工專業的解說與引路，帯您走入當地達人級的秘境小道，徜徉於山海之間，體驗四季不同的金九美景，打包屬於自己的礦山回憶!水湳洞縱走路線：水湳洞停車場&amp;rarr;(交通接駁)&amp;rarr;長仁社區&amp;rarr;十三層選煉場第一層&amp;rarr;斜坡索道隧道口&amp;rarr;遠眺廢煙道&amp;rarr;黃金瀑布&amp;rarr;水圳道&amp;rarr;硫酸槽&amp;rarr;濂洞溪&amp;rarr;溪畔公園&amp;rarr;陰陽海平台&amp;rarr;水湳洞停車場。活動時間：第一梯次｜3/29(六) 10:00-12:00第二梯次｜3/31(一) 10:00-12:00報名時間：3/7 起至 3/21止&#128073;報名連結(若場次開賣後活動額滿，可排候補，若有退票即依序補上)。,(02)29603456,,新北市,瑞芳區,水湳洞縱走路線,382000000A,新北市政府觀光旅遊局,3/12/2025 8:11:06 AM
Event_382000000A_003241,Event,Zh_tw,2025淼渺書市集,「2025 淼渺書市集」邀請北臺灣獨立書店、出版社、作家、學校、民間社團組織、圖書館、政府單位等合作，共同舉辦創新書市庄頭書展，從水出發，進而探討都市的韌性議題，以「都市森林系」為主題策畫書展與閱讀推廣活動，引領民眾深入瞭解氣候變遷對物種棲地環境的改變，而造成人與動物棲地重疊的現象，在地震與極端氣候的影響下，人類與自然共存的因應之道。日期❙ 3/15㊅-3/16㊐時間❙ 10:00-18:00地點❙ 新北市中和區中安街85號(國立臺灣圖書館中和門旁),(02)29603456,,新北市,中和區,中安街85號(國立臺灣圖書館中和門旁),382000000A,新北市政府觀光旅遊局,3/12/2025 8:52:52 AM
Event_382000000A_003242,Event,Zh_tw,交換日誌—輝文貞陶藝展,展覽名稱為交換日誌，三段不同的人生，三種不同性格藝術家，創造出三種風格的作品。透過陶藝作品，讓人們走進劉俊輝、黃明文、林嘉貞三人不同風格的作品，展現生活的痕跡、生命的脈絡，卻又能體會到同樣的生命風景。透過個體與生活的互動紀錄，展場內作品的展示如同書寫日誌般，三位藝術家透過創作，體現生命對逆境、體制以及情緒抒發上的突破。用不同視野觀察世界，重視源於自己心中感受、享受自由奔放的作品；並且在創作上找到自我價值意義，觀者可以也在其中尋找共鳴，也尋找差異，感受不同作品之間激盪出的火花。展覽時間：2025/3/28(五)~4/27(日)展覽地點：1F陽光特展室,(02)29603456,,新北市,鶯歌區,新北市立鶯歌陶瓷博物館 1F陽光特展室,382000000A,新北市政府觀光旅遊局,3/12/2025 9:08:58 AM
Event_382000000A_003243,Event,Zh_tw,第四屆貢寮和禾水梯田｜插秧大賽暨森川里海市集,｜活動時間｜3/15（六）｜活動地點｜和禾聚落（新北市貢寮區內寮街55號）｜賽事流程｜09:30  活動開幕－貢寮國小太鼓響雲霄10:30  職人組初賽 ＠和禾聚落後方田區11:30  中場休息13:00  團體接力競賽 ＠田邊聊寮後方田區14:00  職人組決賽 ＠田邊聊寮後方田區15:30  頒獎｜市集流程｜09:00-14:00 森川里海市集,(02)29603456,,新北市,貢寮區,內寮街55號(和禾聚落),382000000A,新北市政府觀光旅遊局,3/14/2025 1:53:27 AM
Event_382000000A_003244,Event,Zh_tw,新北路跑運動博覽會,｜展覽時間｜2025/03/13 (四) 12:00-20:002025/03/14 (五) 12:00-20:002025/03/15 (六) 10:00-18:00｜展覽地點｜新北市新莊體育館,(02)29603456,,新北市,新莊區,中華路一段75號(新莊體育館),382000000A,新北市政府觀光旅遊局,3/14/2025 2:18:26 AM
Event_382000000A_003247,Event,Zh_tw,435藝啟童樂｜兒童節系列活動,✹ 日期｜04.03(四) -04.06(日)✹ 地點｜板橋435藝文特區 ✹ 主辦｜新北市政府文化局&#128073;更多活動內容&#128073;更多報名資訊,(02)29603456,,新北市,板橋區,中正路435號(板橋435藝文特區),382000000A,新北市政府觀光旅遊局,3/18/2025 3:35:26 PM
Event_382000000A_003248,Event,Zh_tw,2025文資新生活｜新店十四張歷史建築園區,新店十四張歷史建築園區3棟歷史建築規劃4大主題展覽▍「古厝新生」新店十四張歷史園區拆遷重組展紀錄新店十四張歷史建築群如何從家廟建築邁向場域新生的過程，在都市發展的時間軸上呈現新店早期人文光景及生活記憶。▍「百感交集」本市傳統藝師工藝聯展展出19位傳統工藝保存者透過雙手與時間的淬鍊所形成的珍貴傳統技藝與美學藝術。▍「鑼鼓齊鳴」製鼓銅鑼工藝特展透過傳統工藝保存者王錫坤及吳宗霖的作品，敘說鑼鼓誕生的繁複過程，並輔以互動裝置引領觀者沉浸澎湃聽覺饗宴。▍「記憶容顏」文資老照片特展透過文化資產審議委員的視角，訴說城市在時代更迭與環境變動中，新店城市裡的文化資產記憶。▍新北工藝講堂＆工作坊傳統工藝美學講座&#128073;報名連結手作工藝體驗&#128073;報名連結,(02)29603456,,新北市,新店區,央北二路206巷6號(新店十四張歷史建築園區),382000000A,新北市政府觀光旅遊局,3/18/2025 7:57:40 AM
Event_382000000A_003253,Event,Zh_tw,「濕情話意–話漳和」特展,本次特展將深入介紹漳和濕地的生態價值、物種多樣性等，讓民眾有機會一睹這片濕地的獨特風貌，並了解建立漳和濕地的初衷與意義。展覽不僅讓大家學習濕地相關知識，還將喚起對濕地生態保護的重視。展覽時間｜2025/3/16-2025/8/31展覽地點｜板橋435藝文特區 濕地故事館,(02)29603456,,新北市,板橋區,中正路435號(新北勢濕地故事館2樓),382000000A,新北市政府觀光旅遊局,3/21/2025 3:39:44 AM
Event_382000000A_003254,Event,Zh_tw,LUCKY!幸運毛寶認養會,推動「認養不棄養，給牠一個溫暖的家」，將犬貓帶出戶外讓民眾在大自然下面對面接觸與互動，藉此對大眾做生命教育宣導同時也介紹新北市各動物之家，吸引更多想認養毛寶貝的大眾了解認養管道及動物之家所在位置。時間：3/22(六) 09:30-12:30地點：新北高中川堂(三重區三信路1號)活動內容萌萌毛寶親人互動豐厚認養嫁妝大放送(價值千元以上)免費寵物登記、晶片植入及狂犬病疫苗注射現場拍照打卡即可獲得小禮物,(02)29603456,,新北市,三重區,三信路1號(新北高中川堂),382000000A,新北市政府觀光旅遊局,3/21/2025 3:44:59 AM
Event_382000000A_003255,Event,Zh_tw,寵物AI大健走｜新北認養萬金禮,&amp;mdash; 主題活動介紹 &amp;mdash;寵物健走闖關：與毛寶貝一起健身，邊走邊樂；健走闖關完成送500元等值好禮寵物認養：給愛犬一個新家，牽起牠們的幸福未來；成功認養就送900元新北幣（限量）免費狂犬病疫苗施打：保護您與愛寵的健康；當日施打就送200元新北幣（限量）免費犬貓晶片植入：給予愛寵一個身分證是負責任的表現專業分科動物義診及義剪：讓寵物們獲得專業照護【寵物義診報名連結即將釋出】寵物市集：各種寵物用品，帶回家的好選擇活動日期：2025/3/29(六) 09:00-17:00活動地點：淡水金色水岸步道 - 新北市淡水區環河道路(捷運淡水站出口1或出口3出來後，往淡水老街方向),(02)29603456,,新北市,淡水區,淡水金色水岸步道,382000000A,新北市政府觀光旅遊局,3/21/2025 4:03:30 AM
Event_382000000A_003256,Event,Zh_tw,聽見光的聲音—宋立陶藝個展,無聲，卻能點亮時間的塵埃；聲音無形，卻能喚起深藏的記憶。在「聽見光的聲音」展覽中，作者嘗試用陶瓷與浮雕創造一個對話的空間，讓時間、情感與歷史交錯，在靜默中聆聽光的低語，在幽暗裏尋覓溫暖的回響。展覽作品圍繞記憶、庇護、逃離與對話展開，從復古物件到鯨魚，從消逝的生命到藝術史的再現，藉由這些作品，引導觀者思考在光影交錯之間，我們如何聽見時間的聲音？又如何在不安中找到歸屬？「聽見光的聲音」不僅是一次視覺體驗，更是一次時間、歷史與想像的交會。在光影與靜默之中，每個作品都像是一段低語，等待著被聆聽。展覽時間：2025/4/3(四)~5/4(日)展覽地點：B1陶藝長廊,(02)29603456,,新北市,鶯歌區,文化路200號(新北市立鶯歌陶瓷博物館 B1陶藝長廊),382000000A,新北市政府觀光旅遊局,3/21/2025 4:02:37 AM
Event_382000000A_003261,Event,Zh_tw,「Point (  ) Out! 新北漫遊指南」,報名時間：2025/3/20 上午9點至額滿為止&#128073;遊程詳情及報名連結報名費用：每場次新臺幣399元/人，2025雙北世壯運參加者(含一般選手、帕拉選手、隊職員、陪同者、帕拉選手助理員)可免費參加1場。活動地點：新北市全區。活動時間：5月1日至6月15日(依各路線行程安排)。11 條深度遊程，帶你走進新北文化，感受這座城市的魅力！將五大美學廊帶串聯成一場文化體驗之旅：黃金山城礦業文化｜走進九份、金瓜石，穿越百年礦業歲月綠色山林茶山文化｜探訪坪林、石碇，品味茶香與山水交織的靜謐藍色海岸古蹟文化｜淡水、八里、金山，踏訪歷史遺跡與海洋風情紅色陶寶三鶯文化｜鶯歌陶藝體驗，感受職人的溫度與創意都會探索府中美學｜漫步板橋府中，挖掘新舊交融的城市故事,(02)29603456,,新北市,萬里區,,382000000A,新北市政府觀光旅遊局,3/24/2025 8:43:14 AM
Event_382000000A_003264,Event,Zh_tw,《不均勻-Jiaii&amp;柏斯雙人聯展》,若個展是獨語，聯展就是對話，當不同的創作者決定要一起辦聯展時，就已經展開各種思考的流動與對話了；不論是形式、內容和美學之間的。不一樣的風格間產生對話、一杯未均質的液體持續流動，這是展名「不均勻」的由來─兩個創作者的持續對話。| 展期 |2025/03/20-04/06 (04/03-04/04休館)| 地點 |新北市美麗永安藝文中心| 地址 | 235066新北市中和區中和路390號2樓(捷運永安市場站2F)| 開放時間 | 週一至週日09:00-17:00,(02)29603456,,新北市,中和區,中和路390號2樓(新北市美麗永安藝文中心),382000000A,新北市政府觀光旅遊局,3/27/2025 8:27:27 AM
Event_382000000A_003265,Event,Zh_tw,礦山遊樂場｜黃金博物館兒童節系列活動,活動日期：4/3(四)至4/6(日)✨礦山小舞會&amp;mdash;親子舞蹈體驗課為親子套票(1大人1小孩)，每組500元，每場次開放10組報名。每組可獲得兒童節小禮包(礦山童趣繪本、陰陽海美景書衣)1份、結業證書1紙。4/4 (五)、4/5 (六)1天2場(上午場10:00-11:30，下午場14:00-15:30)，每場限量10組。&#128073;報名連結✨礦山童樂會邀請街頭藝人與大小朋友歡度連假。4/5(六) 14:30-16:30帶來薩克斯風音樂演奏4/6(日) 13:30-16:30將邀請趣味魔術師帶來魔術表演與折氣球互動✨礦山森呼吸--打卡活動4/3(四)-4/6(日) 於開館期間內至金屬工藝館向現場人員秀出搭乘大眾運輸工具的FB貼文寫上短句「連假到黃博，減碳森呼吸」標註「＠新北市立黃金博物館」就有機會獲得「金瓜石神社紀念束口袋」1只；數量有限，送完為止。,(02)29603456,,新北市,瑞芳區,金光路8號(黃金博物館 共學館2樓),382000000A,新北市政府觀光旅遊局,3/27/2025 8:56:16 AM
Event_382000000A_003266,Event,Zh_tw,《微視ˍ之間》臺北市立大學 視覺藝術學系｜「藝展新藝」2025新北市學校合作計畫,展覽《微視_之間》以細微感知為題，描繪對於日常事物直視、解離與重構的內心映象，意圖從微小的物象探討生活中情感與物質之間的潛在連結，引領觀者穿梭於實境與內象的隱性空間，以此追尋其內部潛在的微妙韻律。參展藝術家｜羅苡心、賴冠吟、李柏廷展覽日期｜2025.3.19 - 2025.3.31參觀時間｜09:00 - 17:00展覽地點｜新北藝文中心 第三展覽廳,(02)29603456,,新北市,板橋區,莊敬路62號(新北藝文中心 第三展覽廳),382000000A,新北市政府觀光旅遊局,3/27/2025 9:40:32 AM
Event_382000000A_003267,Event,Zh_tw,2025新北市循環設計展,2025新北市循環設計展，以更靠近市民大眾的角度切入，將展覽的思維回到循環設計案例之前，邀請大眾思考屬於自己的未來生活，什麼樣的商品符合未來生活的循環設計提案，那些提案有可能很奇怪、很新奇，但卻能用自身的角度，加入有趣但有理的發想，那些不可能有一天也能成為可能。‖ 展期 ‖2025.04.18(五) - 2025.06.15(日)‖ 地點‖府中15 (新北市板橋區府中路15號),(02)29603456,,新北市,板橋區,府中路15號(府中15),382000000A,新北市政府觀光旅遊局,3/27/2025 9:48:36 AM
Event_382000000A_003268,Event,Zh_tw,2025探旅新北定向越野｜三芝場,活動時間： 2025/05/04(日) 7:00-12:00集合地點：三芝遊客中心  |  252新北市三芝區埔坪里埔頭坑164-2號報名時間： 即日起至04月14日(一) 23:59截止，額滿即提前停止受理報名。&#128073;報名連結,(02)29603456,,新北市,三芝區,三芝遊客中心,382000000A,新北市政府觀光旅遊局,3/27/2025 10:08:37 AM
Event_382000000A_003272,Event,Zh_tw,2025新北市多元文化節,【2025年緬甸平安祈福活動】時間：114年4月13日，9:30-15:30地點：新北市中和區華新街【印度文化推廣】演出印度傳統舞蹈、現代寶萊塢，認識印度多元的文化風貌。‖汐止場時間：114年4月20日，11:00地點：汐止夢想社區‖新莊場時間：114年4月23日，19:00地點：新莊文化藝術中心演藝廳索票時間：4/16 (三)起開放索票 (數量有限索完為止)索票地點：新莊文化藝術中心1樓服務台【「天食地立－現在就去探索新北」走讀工作坊】&#128073;報名連結適合對象：全年齡皆可參與費用：免費（名額有限，額滿為止）時間：114年4月19日、4月20日、5月3日、5月4日、5月10日、5月17日地點：樹林、中和、永和、土城、新莊及烏來等活動簡介：6條精選路線，將分別帶領大家探索閩南、客家的古早味小吃、常民的家鄉料理、原住民的山野風味、越南的異國美食還有緬甸的特色甜點，體驗新北市多元文化與美食。,(02)29603456,,新北市,萬里區,,382000000A,新北市政府觀光旅遊局,4/17/2025 4:17:34 PM
Event_382000000A_003273,Event,Zh_tw,2025礦山講堂｜水金九礦山學,水金九地區為臺灣著名礦區，在百年來開採歷史中，累積了豐富的歷史文化、聚落人文故事、以及獨特地質生態環境，黃金博物館為讓更多民眾認識水金九金銅礦業文化資產的價值，推出「水金九礦山學」地方知識學系統，並每年透過「礦山講堂」系列講座/工作坊，邀請地質、生態、文化等各領域講師，期望為民眾描繪出水金九礦山的立體輪廓。活動地點｜黃金博物館「共學館」2樓大研討室活動場次｜✨4/12(六) 09:30-12:30「iNaturalist介紹: 探索你周圍的生物多樣性」✨5/17(六) 14:00-16:00「為文物中的地礦寶藏驗明正身－礦物的科學鑑識在故宮」✨7/12(六) 09:30-12:30「從岩漿到地景：北台灣火山活動的演變與基隆火山群的地質新知」✨8/9(六) 10:30-12:30「臺灣戰俘營的故事」✨9/13(六) 10:00-12:00「臺灣的金礦」&#128073;報名連結,(02)29603456,,新北市,瑞芳區,黃金博物館共學館 2樓大研討室,382000000A,新北市政府觀光旅遊局,3/31/2025 6:47:09 AM
Event_382000000A_003274,Event,Zh_tw,「往來／照見」典藏研究展,從臺北縣立文化中心至新北市美術館的典藏作品出發，回溯新北市在不同歷史階段的文化脈絡與城市共同體的生成過程。透過對近現代至當代美術史發展樣態的多重採樣，梳理城市化經驗中的細節，探索人事物如何在時空交織中產生撞擊與映照，進而形塑生活記憶、地理經驗與社會圖景。在展場的「往來」與「照見」之間，提出關於美術館典藏展覽實踐及城市視覺文化生產、轉譯與再造的多重思考。展期時間｜2025-04-25 &amp;mdash; 2025-08-17展覽地點｜新北市美術館 &amp;ndash; 3A、3B、4B展覽室,(02)29603456,,新北市,鶯歌區,新北市美術館 – 3A、3B、4B展覽室,382000000A,新北市政府觀光旅遊局,3/31/2025 6:55:55 AM
Event_382000000A_003276,Event,Zh_tw,基進城市,新北市作為臺灣最大都會區之一，其發展過程可視為全球都市現象的縮影。「基進城市」展覽匯聚23組國內外藝術家的創作，以全球化背景下「現代都市」的興起為切入點，探討自20世紀下半葉以來，都市現代化進程中的產業興衰、勞動遷徙、經濟貿易景觀及都市空間政治。在此脈絡下，展覽特別關注全球南方視角下的城市發展經驗，並進一步延伸至當代社會中多元主體性的形塑、新的社會關係，以及精神世界的重建。展出時間｜2025-04-25 &amp;mdash; 2025-09-07展出地點｜新北市美術館 &amp;ndash; 6A、6B、8F展覽室,(02)29603456,,新北市,鶯歌區,新北市美術館 – 6A、6B、8F展覽室,382000000A,新北市政府觀光旅遊局,4/1/2025 9:43:53 AM
Event_382000000A_003277,Event,Zh_tw,2025新北環境季 ,新北市政府環境保護局從2021年開始推行「新北環境季」系列活動，從「零碳翻轉 新北先行」及淨零綠生活的目標進行發想，串聯新北市政府各局處及轄內環境教育設施場所的活動，將「饗樂」、「居住」、「育成」等多元面向的環保議題，藉由「i學習」、「i探索」、「i遊玩」系列活動分享給民眾，期望透過環境季的推廣，啟發民眾對於環境保護的決心，邀請民眾從「i」開始落實環保，一起建立綠色生活的模式，打造世代宜居的永續家園。&#128073;更多活動內容,(02)29603456,,新北市,萬里區,新北市各局處與環境教育設施場所,382000000A,新北市政府觀光旅遊局,4/1/2025 5:51:28 PM
Event_382000000A_003278,Event,Zh_tw,2025林口母親節親子祈福健走,▐ 活動日期 2025年05月10日（六）▐ 活動地點 林口竹林山觀音寺▐ 健走全長 3km （6歲以下兒童需由成人陪同）▐ 健走路線竹林山觀音寺(START) ➡︎竹林路➡︎竹林一路➡︎中華路直行➡︎折返 ➡︎竹林一路左轉➡︎終點(FINISH)▐ 報名方式方式➊：現場日期：4月11日(五)~4月12日(六) 10:00-16:00地點：林口區公所4樓臨櫃（仁愛路一段378號）資格：限設籍林口區，請出示【身分證】或【戶口名簿正本】，團報上限５人報名費用：100元/人方式➋：網路&#128073;報名網站報名時間：4月14日(一)～4月27日(日)報名費用：100元/人,(02)29603456,,新北市,林口區,竹林路325號(竹林山觀音寺),382000000A,新北市政府觀光旅遊局,4/1/2025 9:58:26 AM
Event_382000000A_003279,Event,Zh_tw,2025坪林螢光季,2025坪林螢光季&amp;mdash;&amp;mdash;螢光茶鄉導覽活動坪林螢光之旅 X 水源生態探索 X 老街文化導覽不只是賞螢，更感受坪林茶鄉生態之美，跟著專業導覽老師，走進坪林水資源保育、螢火蟲生態、白鷺鷥棲地，此外還有螢光市集、螢光好禮及店家優惠等活動，等你一起來感受自然與人文交織的美好，今年活動亮點大升級，讓你從傍晚到夜晚，好好享受坪林茶鄉的清幽與豐富的人文生態。活動日期第1梯次：4月18日（五），15:00-19:30。第2梯次：4月19日（六），15:00-19:30。第3梯次：4月20日（日），15:00-19:30。第4梯次：4月25日（五），15:00-19:30。第5梯次：4月26日（六），15:00-19:30。第6梯次：4月27日（日），15:00-19:30。&#128073;報名連結,(02)29603456,,新北市,坪林區,坪林區公所、坪林老街、坪林親水吊橋等坪林區周邊街道,382000000A,新北市政府觀光旅遊局,4/2/2025 7:16:07 AM
Event_382000000A_003282,Event,Zh_tw,2025新北市客家桐花祭－青春桐樂會,新北市桐花祭活動，自86年舉辦第1屆土城桐花祭起，歷經十餘年的推廣與舉辦，每年4月至5月桐花花開季節，成為本市年度重要的文化觀光節慶活動之一。2025新北市客家桐花祭活動繽紛登場，今年串聯土城區、三芝區、鶯歌區、瑞芳區、石碇區及新店區等6個區公所共同舉辦，以凸顯地方特色、深化各地藝文活動內容，實現「深耕文化、振興產業、帶動觀光、活化客庒」邀請民眾一起體驗雪白的桐花紛飛飄落，感受美麗的五月雪盛開景致。,(02)29603456,,新北市,萬里區,,382000000A,新北市政府觀光旅遊局,4/17/2025 6:41:01 AM
Event_382000000A_003287,Event,Zh_tw,2025新北閱讀節「共讀．未來」,2025新北閱讀節響應423世界書香日，以「圖書館的現在與未來」為主題辦理「共讀 &amp;middot; 未來」展覽，4/19-5/30串聯全市各區，推出小小圖書館員體驗、走讀活動、閱讀沙龍等，並聯合教育局活動號召新北的孩子一起讀Book天下，邀請市民一起探索圖書館與城市、社群之間的連結。活動日期：4/19 (六) - 5/30 (五)活動地點：新北市圖總館暨各分館,(02)29603456,,新北市,萬里區,新北市圖總館暨各分館,382000000A,新北市政府觀光旅遊局,4/11/2025 6:31:51 AM
Event_382000000A_003288,Event,Zh_tw,"新店男孩：Don&#39;t Worry, Baby",新北市跨世代藝術團體「新店男孩」以生活默契做為藝術創作的首要基礎，第五號計畫「Don&amp;rsquo;t Worry Baby」融入藝術家長年寓居新店郊區的經驗與觀察，以地誌探索的方法，針對南勢溪流域的環境文本進行發想。對藝術家來說，生活即是創作靈泉，溪水湍湍，好似生活、生命乃至肉身的流變。第五號計畫以前四件舊作為基礎，並與年輕藝術團體XTRUX合作，結合遊戲引擎、沈浸式投影與傳統媒材，構建出介於真實與虛構間的生命景觀，引導觀眾進入藝術家多年來反覆部署的「流域」探索。展出日期：2025-04-25 &amp;mdash; 2025-07-27展出地點：新北市美術館 &amp;ndash; 4A展覽室,(02)29603456,,新北市,鶯歌區,新北市美術館4A展覽室,382000000A,新北市政府觀光旅遊局,4/11/2025 6:39:28 AM
Event_382000000A_003289,Event,Zh_tw,再自然不過的事,本展以親子觀眾為目標族群，打造通透無隔間的大型空間藝術裝置，並以自然地貌與人造環境的更迭為發想概念，呼應園區豐富的生態環境，同時邀請民眾加入集體共創的行列，透過藝術的參與，加深我們與自然生態和所處環境的連結。展出日期：2025-04-25 &amp;mdash; 2025-09-14展出地點：新北市美術館 &amp;ndash; 探索基地、新美聚所,(02)29603456,,新北市,鶯歌區,新北市美術館 – 探索基地、新美聚所,382000000A,新北市政府觀光旅遊局,4/11/2025 6:43:15 AM
Event_382000000A_003290,Event,Zh_tw,2025新北市客家桐花祭｜土城桐花祭,土城境內山林綿延、人文地理獨具特色、藝文人才輩出，客家文化資源相當豐富。桐花創造出土城特有的自然人文之美，讓熱愛鄉土藝術文化的種籽及客家文化，能紮根及持續傳承。土城擁有美麗的山林，其規劃完整登山步道及便捷的交通，是民眾親近自然生態、規劃健康輕旅行的絕佳地點，更是大臺北地區賞桐花的最佳地點。┃活動日期：04/19(六)-04/20(日)┃活動時間：08:30 ~ 16:00┃活動地點：新北市土城區承天路141-2號旁✨土城賞桐小旅行   -第一梯次：4月19日 13:00-16:00   -第二梯次：4月20日 09:00-12:00   -第三梯次：4月20日 13:00-16:00&#128073;報名連結,(02)29603456,,新北市,土城區,承天路141-2號旁,382000000A,新北市政府觀光旅遊局,4/11/2025 9:09:48 AM
Event_382000000A_003291,Event,Zh_tw,2025新北市客家桐花祭｜三芝桐樂會,本次活動亮點包括客家歌謠演出及傳統美食攤位等，由當地的客家傳統文化協會帶來精采的客家歌謠演出，讓民眾在悠揚的歌聲中感受客家文化的獨特韻味。另外民眾可親身體驗傳統的客家茶席，品嚐地道的客家茶點，並由專業茶藝師示範茶道，帶領大家深入了解客家茶文化。在活動現場，還有各式各樣的客家美食攤位，民眾可以品嘗到正宗的客家小吃，如草仔粿、在地農產品等，讓味蕾一同沉浸在客家的風味之中。本次活動還設有藝術彩繪課程，專業藝術家將指導民眾創作與桐花相關的藝術作品，讓參與者帶著創作的成就感留下難忘回憶。┃活動日期：04/27(日)┃活動時間：9:30-12:00┃活動地點：橫山里賞桐藝文廣場✨桐花小旅行活動時間：09:00-13:00集合地點：三芝車站&#128073;報名連結,(02)29603456,,新北市,三芝區,橫山里賞桐藝文廣場,382000000A,新北市政府觀光旅遊局,4/11/2025 7:58:17 AM
