唯一識別碼,資料類型,語系,資料名稱,文字描述,聯絡電話,分機,縣市名稱,行政區(鄉鎮區)名稱,街道名稱,資料提供單位機關代碼,資料提供單位,資料更新日期時間
Trail_345040000G_015000,Trail,Zh_tw,大武觀海步道,大武觀海步道坡度平緩，約30分鐘即可輕鬆走完全程，素有「大武後花園」之稱，離海不遠，全程有海濤相伴，背山面海的地勢，可登高望遠，於賞景亭上俯瞰太平洋與大武溪入海口。山林主要為低海拔闊葉林生態系，沿途設置植物解說牌與鳥巢箱，讓民眾親近自然外，還能對生態有更進一步的瞭解。,(089)791016,,臺東縣,大武鄉,,345040000G,林業保育署,9/18/2025 1:49:53 AM
Trail_345040000G_015200,Trail,Zh_tw,月眉山步道,民國50年月眉山上的居民，為種植農作物而開闢的產業道路，成為月眉步道部分路段的前身。林相屬低海拔闊葉林，因水氣充足而有許多附生植物；具有臺灣少有的典型活斷層斷錯景觀，記錄著海岸山脈的造山運動。山頂的三角點因環境開闊、蝴蝶群聚，是賞蝶的最佳地點；觀景平台可俯瞰花東縱谷地區，及眺望綿延的海岸山脈。,(03)8527526,,花蓮縣,壽豐鄉,,345040000G,林業保育署,9/18/2025 1:49:53 AM
Trail_345040000G_015300,Trail,Zh_tw,安通越嶺道：西段,是第一條跨越海岸山脈連通東部海岸及花東縱谷的道路，為清朝至日治時期通婚、傳教、挑貨的重要道路。安通越嶺古道自1970年代荒廢後，鮮少人跡，直到2002年之後林業及自然保育署重修安通越嶺古道，聘請專家勘查；東段地處偏僻因此不再修復，西段因具有人文與生態旅遊價值，於2008年重修完成。,(03)8885450,,花蓮縣,玉里鎮,,345040000G,林業保育署,9/18/2025 1:49:53 AM
Trail_345040000G_015400,Trail,Zh_tw,八通關越道：鹿鳴吊橋段,八通關古道鹿鳴吊橋段步道位於花蓮縣卓溪鄉，為日治時期八通關越嶺道的一部份。全程都在闊葉林中，緩坡好走，沿途可觀賞亞熱帶植物，欣賞拉庫拉庫溪壯闊之美，體驗特殊吊索橋。,(03)8885450,,花蓮縣,卓溪鄉,,345040000G,林業保育署,9/18/2025 1:49:53 AM
Trail_345040000G_015500,Trail,Zh_tw,佐倉步道,"佐倉步道位於花蓮市西郊，原為台泥採礦道路，經花蓮分署整修規劃為適合民眾健走休憩的生態步道，交通便利，路緩好走，沿途植栽豐富，草地綠意盎然，隨著山勢蜿蜒而上，能逐漸俯瞰整個奇萊平原及壯闊的太平洋。
停車場旁還有撒固兒步道，環形一圈約1~1.5小時，如時間允許，可一併順遊。",(03)8611002,,花蓮縣,秀林鄉,,345040000G,林業保育署,9/18/2025 1:49:53 AM
Trail_345040000G_015600,Trail,Zh_tw,鯉魚山步道群,鯉魚山狀似鯉魚蜷臥而得名，鯉魚山步道系統計有健身、賞鳥、野趣、登山、遠眺、野餐觀景等數條步道，遊客可依體力及時間安排行程。步道旁的鯉魚潭，山光水色、碧波萬頃，「澄潭躍鯉」為花蓮八景之一。步道沿途為低海拔闊葉林及人造林，春天的櫻花及秋季的台灣欒樹盛開時，把山頭妝點得熱鬧繽紛。4-5月螢火蟲大發生時，是花蓮熱門的賞螢地點。,(03)8527526,,花蓮縣,壽豐鄉,,345040000G,林業保育署,9/18/2025 1:49:53 AM
Trail_345040000G_015900,Trail,Zh_tw,虎頭山步道,"虎頭山步道路線呈「Y」字形，可分為溫泉步道（0.84km）、山頂步道（0.90km）以及健康步道（0.24km），步道平緩漫步於蒼翠的闊葉林中，第一休息平台綠意環繞，蟲鳴鳥囀不絕於耳，第二休息區視野極佳，可遠眺縱谷景觀、秀姑巒溪、海岸山脈、舞鶴台地及瑞穗街景。

步道入口周圍種滿阿勃勒，夏天時有一片黃澄澄的花海；春夏之際，階梯上則佈滿白色油桐花；登上階梯至觀景平台，即為日治時代的神社所在地。步道前半段穿梭在青翠的桂竹林中，每年四至五月時，桂竹冒新筍，爭相從竹林下與步道邊冒出頭來。
",(03)8885450,,花蓮縣,瑞穗鄉,,345040000G,林業保育署,9/18/2025 1:49:53 AM
Trail_345040000G_016500,Trail,Zh_tw,檜木原始林步道,"檜木原始林步道位在太平山森林遊樂區，為太平山莊後方一片原始檜木森林，需經由植滿紫葉槭的紅葉步道，至鎮安宮後開始行走。

步道多為木棧道，沿途古木參天、蓊鬱蔽日、空氣氤氳，炎炎夏日於此享受森林浴非常沁涼。步道中途可連接至鐵杉林自然步道。
",(03)9545114,,宜蘭縣,南澳鄉,,345040000G,林業保育署,9/18/2025 1:49:53 AM
Trail_345040000G_017000,Trail,Zh_tw,浸水營國家步道東段,浸水營國家步道西起屏東縣枋寮鄉的水底寮，終至東端的台東縣大武鄉的加羅板部落，為台灣所有橫越中央山脈古道中，越嶺點最低、使用頻率最高，且使用時間最長的古道。沿途仍留有許多古道遺跡，生物歧異度之高、稀有植物之多堪稱全台數一數二，其中又以蕨類及蘭科植物最為豐盛精彩，是一條富含人文史跡與特殊自然生態景觀。,(089)791016,,臺東縣,達仁鄉,,345040000G,林業保育署,9/18/2025 1:49:53 AM
Trail_345040000G_017400,Trail,Zh_tw,鎮南宮步道,鎮南宮步道舊稱赤山步道，位於台南市六甲區珊瑚路鎮南宮的後方。全程約990公尺，步道寬廣坡度平緩起伏不大，極適合中、老年人健走。步道沿途指標清楚、林相優美豐富，除可鳥瞰烏山頭水庫風光，還可將六甲地區平原盡收眼底，為一條老少咸宜的休閒步道。尤其中途有筆直漂亮的檸檬桉樹林。,(05)2787006,,臺南市,六甲區,,345040000G,林業保育署,9/18/2025 1:49:53 AM
Trail_345040000G_017800,Trail,Zh_tw,福山步道,"福山步道位於嘉義縣阿里山鄉福山聚落上方，入口由台18線69公里處進入，海拔高約1,270～1,360公尺。步道入口處有一涼亭，於430公尺有一休憩平台，平台右側有一條向下的階梯步道可通往福山聚落，亦可直行之後右轉，再銜接此階梯步道繞回此平台，由平台再走回步道入口處，若如此繞回原點的路程全長約1,850公尺，是條輕鬆且前後段景致迥異的步道。此條步道有幾處可見到樹木燒焦的痕跡，係由於民國98年2月該處附近發生火災，為避免火勢延燒至福山聚落因而將此處闢為防火線。火災過後，於兩旁植樹並加以整理成為一條生態步道。",(05)2787006,,嘉義縣,阿里山鄉,,345040000G,林業保育署,9/18/2025 1:49:53 AM
Trail_345040000G_017900,Trail,Zh_tw,里美避難步道,"步道原先即為鄒族原住民遷徒及來往聯絡的古道，2009年八八風災重創里美步道後，部落村民意識到古道可以充做緊急救難之用，便向林業及自然保育署提出修復建議。此步道總長約1.6公里，因具緊急救難之用，故定名 為「里美避難步道」。

步道上部多為天然原始林，林相豐富完整，下部進入低海拔，逐漸出現開墾的痕跡，沿途設有3處原住民風格的木製獵寮可供休息、還有幾座特別的三角吊橋，另有可遠眺達娜伊谷的觀景台，視野非常良好。
",(05)2787006,,嘉義縣,阿里山鄉,,345040000G,林業保育署,9/18/2025 1:49:53 AM
Trail_345040000G_018000,Trail,Zh_tw,龍麟山步道,臺南龍麟山步道舊稱桶頭山步道，位於臺南市最東邊內烏山山脈上，是臺南市南化區與高雄市內門區的交界處，屬於烏山步道的一部份。龍麟山步道全程2.3公里，是一條環狀登山路線，步道延著山脊線蜿蜒，因山脊線上的巨石就像龍鱗般一片接著一片綿延展開，所以又稱為龍麟山步道。岩石構成龍麟般的瘦稜櫛比鱗次，宛如蟠龍攀附在山稜脊背上，登山健行充滿險趣與兼具挑戰性，這是龍麟山步道最大的特色。,(05)2787006,,臺南市,南化區,,345040000G,林業保育署,9/18/2025 1:49:53 AM
Trail_345040000G_019800,Trail,Zh_tw,奮起湖肖楠母樹林步道,"位於嘉義縣竹崎鄉境內的奮起湖肖楠母樹林步道，海拔高度約1,400公尺，區內主要為百年肖楠木組成，蓊鬱茂盛且環境清靜幽雅。嘉義分署為提供更完善的服務，已於105年11月整修完成一條約100公尺的木棧道與三座觀景平台連結原肖楠步道，以不破壞原有生態環境的高架式木棧道及平台施作，讓遊客更能體驗母樹林的清幽寂靜。",(05)2787006,,嘉義縣,竹崎鄉,,345040000G,林業保育署,9/18/2025 1:49:53 AM
Trail_345040000G_020000,Trail,Zh_tw,水山療癒步道,阿里山國家森林遊樂區內的新秘境-水山步道，是一條結合昔日阿里山森林鐵道文化與探訪水山紅檜巨木的步道，漫步其中彷彿走進森林時光隧道，體驗不同鐵道歷史回憶，歡迎大家前來體驗豐富身心靈之旅。,(05)2787006,,嘉義縣,阿里山鄉,,345040000G,林業保育署,9/18/2025 1:49:53 AM
Trail_345040000G_020700,Trail,Zh_tw,浸水營步道：前段,"浸水營古道全線西起屏東縣枋寮，東至臺東縣大武，全長約47公里，原為清代撫番道路，後來古道西段多被大漢林道新路取代。 浸水營步道前段入口靠近新開苗圃，終點至大漢林道5.2K處，接上今日大漢林道的路徑。 

步道全程好走，途中會經過砌石駁坎、質樸木橋，沿途綠蔭濃密，且有涼亭可供休憩，成為新開村居民健身的好地方。 古道附近仍留有許多清代及日治的遺跡。
",(08)7882647,,屏東縣,春日鄉,,345040000G,林業保育署,9/18/2025 1:49:53 AM
Trail_376530000A_000001,Trail,Zh_tw,尾寮山登山步道,,(08)7882647,,屏東縣,高樹鄉,,376530000A,屏東縣政府,9/16/2024 8:15:33 AM
Trail_376530000A_000002,Trail,Zh_tw,涼山瀑布步道,,(08)7993520,,屏東縣,瑪家鄉,,376530000A,屏東縣政府,9/16/2024 8:15:33 AM
Trail_376530000A_000003,Trail,Zh_tw,笠頂山步道,,(08)7992009,,屏東縣,瑪家鄉,,376530000A,屏東縣政府,9/16/2024 8:15:33 AM
Trail_376530000A_000004,Trail,Zh_tw,北大武山步道,,(08)7882647,,屏東縣,泰武鄉,,376530000A,屏東縣政府,9/16/2024 8:15:33 AM
Trail_376530000A_000005,Trail,Zh_tw,浸水營國家步道,,(08)7882647,,屏東縣,春日鄉,,376530000A,屏東縣政府,9/16/2024 8:15:33 AM
Trail_376530000A_000006,Trail,Zh_tw,雙流國家森林遊樂區步道群,,(08)8701393,,屏東縣,獅子鄉,,376530000A,屏東縣政府,9/16/2024 8:15:33 AM
Trail_376530000A_000007,Trail,Zh_tw,雙流國家森林遊樂區步道群,,(08)8701393,,屏東縣,獅子鄉,,376530000A,屏東縣政府,9/16/2024 8:15:33 AM
Trail_376530000A_000008,Trail,Zh_tw,雙流國家森林遊樂區步道群,,(08)8701393,,屏東縣,獅子鄉,,376530000A,屏東縣政府,9/16/2024 8:15:33 AM
Trail_376530000A_000009,Trail,Zh_tw,雙流國家森林遊樂區步道群,,(08)8701393,,屏東縣,獅子鄉,,376530000A,屏東縣政府,9/16/2024 8:15:33 AM
Trail_376530000A_000010,Trail,Zh_tw,旭海-觀音鼻自然保留區,,(08)7337591,,屏東縣,牡丹鄉,,376530000A,屏東縣政府,9/16/2024 8:15:33 AM
Trail_376530000A_000011,Trail,Zh_tw,里龍山步道,,(08)7882647,,屏東縣,獅子鄉,,376530000A,屏東縣政府,9/16/2024 8:15:33 AM
Trail_376530000A_000012,Trail,Zh_tw,石門山步道,,(08)8892031,,屏東縣,牡丹鄉,,376530000A,屏東縣政府,9/16/2024 8:15:33 AM
Trail_376530000A_000013,Trail,Zh_tw,墾丁國家森林遊樂區步道,,(08)8861211,,屏東縣,恆春鎮,,376530000A,屏東縣政府,9/16/2024 8:15:33 AM
Trail_376580000A_000001,Trail,Zh_tw,十八尖山步道,十八尖山位居新竹市東南郊，由十八個山頭組成的丘陵地帶，故名十八尖山。主要步道瀝青路面平整，另有多條階梯步道支線，沿途層巒疊翠，花草飄香，林蔭道上健行，空氣清新，由最高點「介壽亭」遠眺，四周美景盡收眼底。,(03)5216121,,新竹市,東區,博愛街5巷53號,376580000A,新竹市政府,4/28/2023 4:00:00 PM
Trail_A15010200H_000100,Trail,Zh_tw,林投隘門步道,林投隘門沙灘是澎湖最長的沙灘，橫越林投公園與隘門沙灘景點，那延綿的沙灘，傍依湛藍海水、金黃陽光，依偎在月彎形的海灣中，遊人徜徉在林木蒼鬱的海岸，盡情享受慵懶舒漫氛圍。,(06)9216521,,澎湖縣,湖西鄉,,A15010200H,交通部觀光署澎湖國家風景區管理處,10/6/2023 4:57:50 PM
Trail_A15010200H_000200,Trail,Zh_tw,望安天台山步道,天台山是望安島的最高峰，山上建有木棧道和涼亭，可遠眺花嶼、虎井島等鄰近諸島，尤其在天台山上遠眺台灣海峽，會有登泰山而小天下的感受。,(06)9991246,,澎湖縣,望安鄉,,A15010200H,交通部觀光署澎湖國家風景區管理處,10/6/2023 4:57:50 PM
Trail_A15010200H_000300,Trail,Zh_tw,望安鴛鴦窟步道,鴛鴦窟位在澎湖望安島東北方，是一處東西走向的天然河谷，隔海與形似馬鞍的馬鞍山相對。附近設有登山步道，除有大片草原可俯視鴛鴦窟及周邊島嶼的海岸線，在退潮時，還可以前往潮間帶戲水，觀賞深海貝殼、珊瑚、海膽、海星、海蔘等豐富海洋生態。,(06)9991246,,澎湖縣,望安鄉,,A15010200H,交通部觀光署澎湖國家風景區管理處,10/6/2023 4:57:50 PM
Trail_A15010200H_000400,Trail,Zh_tw,七美雙心石滬步道,雙心石滬位於澎湖七美東北角海崖下，是七美島最具特色的人文景觀，也是澎湖眾多石滬中最完整而美麗的一座。它那雙心交疊的優美線條，更吸引眾多情侶前來朝聖，是來澎湖觀光絕對不能錯過的景點，除了感受浪漫，更能欣賞七美美麗的海岸與壯闊的風化地形。,(06)9972154,,澎湖縣,七美鄉,,A15010200H,交通部觀光署澎湖國家風景區管理處,10/6/2023 4:57:50 PM
Trail_A15010200H_000500,Trail,Zh_tw,七美龍埕步道,七美龍埕，是一處神似龍形的海蝕平台，沿著崖壁所構築的步道，可欣賞平台上的壺穴、豆腐岩等地形。,(06)9972154,,澎湖縣,七美鄉,,A15010200H,交通部觀光署澎湖國家風景區管理處,10/6/2023 4:57:50 PM
Trail_A15010200H_000600,Trail,Zh_tw,馬公市蛇頭山步道,蛇頭山位於澎湖的南環最尾端，和馬公市區隔海相望，能眺望馬公港、西嶼、四腳嶼、虎井和桶盤，視野遼闊，風景如畫，整個景區有步道和木棧道可以輕鬆行走，沿路則有澎湖特有的仙人掌和天人菊迎風招呼。,(06)9216521,,澎湖縣,馬公市,,A15010200H,交通部觀光署澎湖國家風景區管理處,10/6/2023 4:57:50 PM
Trail_A15010600H_000100,Trail,Zh_tw,伊達邵親水步道,伊達邵親水步道入口在伊達邵中華電信大樓旁，終點在磐石營地，步道全長約500公尺，全程依水濱而建，平緩舒適、視野良好，是老少咸宜的輕鬆行程，也是住伊達邵或青年活動中心遊客的最,(049)2855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,9/18/2025 12:05:11 AM
Trail_A15010600H_000101,Trail,Zh_tw,伊達邵親水步道(支線),伊達邵親水步道入口在伊達邵中華電信大樓旁，終點在磐石營地，步道全長約500公尺，全程依水濱而建，平緩舒適、視野良好，是老少咸宜的輕鬆行程，也是住伊達邵或青年活動中心遊客的最,(049)2855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,9/18/2025 12:05:11 AM
Trail_A15010600H_000200,Trail,Zh_tw,文武年梯步道,年梯步道因其險峻的高度而被誇稱為「通天梯」，拾階而上，366個階梯數，每一階代表一天，步道全線象徵著一年流逝的經歷，階梯石板上刻著日期以及在當天出生的各國名人！遊客們可以在階面上依照日期找出與自己同日出生的世界名人！同時，中國傳統意味濃厚的24節氣也穿插在步道中，表達出趣味、知性與教育的意涵。,(049)2855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,9/18/2025 12:05:11 AM
Trail_A15010600H_000300,Trail,Zh_tw,貓囒山步道,貓囒山步道入口位於明潭國中旁之台21公路，沿途環境清幽、視野展望極佳，可欣賞滿山遍谷的阿薩姆紅茶園、柳杉及日月潭全景，登頂時更可遠眺九份二山及集集大山。日月潭氣象站便設於海拔1020公尺高處，戶外有測候儀。清晨是漫步貓囒山的最佳時段，茶葉改良場辦公室外觀景平台更是日月潭最佳的觀日出景點。茶改場是台灣阿薩姆紅茶的故鄉，自日據時期即開始試種研發至今。從入口沿著紅茶梯田蜿蜒而上，二旁夾道的就是赫赫有名的阿薩姆紅茶。倚山面湖茶改場台地，是日月潭觀賞日出雲海、山水晨霧絕佳地點。從茶改場到氣象觀測站是具有運動量的林蔭步道，2公里路程有鍚蘭橄欖樹步道、筆直台灣杉林，一路蟲鳴鳥啼，登頂遠眺九份二山和集集大山，盡攬日月風光。,(049)2855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,9/18/2025 12:05:11 AM
Trail_A15010600H_000301,Trail,Zh_tw,貓囒山步道(支線),貓囒山步道入口位於明潭國中旁之台21公路，沿途環境清幽、視野展望極佳，可欣賞滿山遍谷的阿薩姆紅茶園、柳杉及日月潭全景，登頂時更可遠眺九份二山及集集大山。日月潭氣象站便設於海拔1020公尺高處，戶外有測候儀。清晨是漫步貓囒山的最佳時段，茶葉改良場辦公室外觀景平台更是日月潭最佳的觀日出景點。茶改場是台灣阿薩姆紅茶的故鄉，自日據時期即開始試種研發至今。從入口沿著紅茶梯田蜿蜒而上，二旁夾道的就是赫赫有名的阿薩姆紅茶。倚山面湖茶改場台地，是日月潭觀賞日出雲海、山水晨霧絕佳地點。從茶改場到氣象觀測站是具有運動量的林蔭步道，2公里路程有鍚蘭橄欖樹步道、筆直台灣杉林，一路蟲鳴鳥啼，登頂遠眺九份二山和集集大山，盡攬日月風光。,(049)2855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,9/18/2025 12:05:11 AM
Trail_A15010600H_000400,Trail,Zh_tw,內湖山步道,內湖山步道入口處位在中明村舊台21公路旁，有水巷與中明自行車道銜接，長度約560公尺，臨溪谷緩坡上升，步道有青石板梯與木棧，途中還會經過雲品土亭仔、迷你燈塔酒店，可在觀景台處遠眺日月潭。沿途可見杉木及竹林，筆筒樹、巒大秋海棠等植物隨處可見，林蔭蔽日、清爽宜人，蟲鳴鳥叫此起彼落，生態十分豐富，更以春末夏初的螢火蟲最具特色。,(049)2855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,9/18/2025 12:05:11 AM
Trail_A15010600H_000401,Trail,Zh_tw,內湖山步道(支線),內湖山步道入口處位在中明村舊台21公路旁，有水巷與中明自行車道銜接，長度約560公尺，臨溪谷緩坡上升，步道有青石板梯與木棧，途中還會經過雲品土亭仔、迷你燈塔酒店，可在觀景台處遠眺日月潭。沿途可見杉木及竹林，筆筒樹、巒大秋海棠等植物隨處可見，林蔭蔽日、清爽宜人，蟲鳴鳥叫此起彼落，生態十分豐富，更以春末夏初的螢火蟲最具特色。,(049)2855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,9/18/2025 12:05:11 AM
Trail_A15010600H_000500,Trail,Zh_tw,松柏崙步道,松柏崙曾是邵族祖先登陸往返埔里社「收番租」的路線，更是他們袁姓氏頭目祖靈祭的重要場所。在日月潭未蓄水時，是重要的挑鹽古道，步道臨潭處設有挑夫雕塑意象。步道入口位在文武廟與孔雀園之間，從蜿蜒曲折的密林小徑抵達展望台，沿途可盡情欣賞原生草木、蟲鳥生態與潭,(049)2855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,9/18/2025 12:05:11 AM
Trail_A15010600H_000501,Trail,Zh_tw,松柏崙步道(支線),松柏崙曾是邵族祖先登陸往返埔里社「收番租」的路線，更是他們袁姓氏頭目祖靈祭的重要場所。在日月潭未蓄水時，是重要的挑鹽古道，步道臨潭處設有挑夫雕塑意象。步道入口位在文武廟與孔雀園之間，從蜿蜒曲折的密林小徑抵達展望台，沿途可盡情欣賞原生草木、蟲鳥生態與潭,(049)2855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,9/18/2025 12:05:11 AM
Trail_A15010600H_000502,Trail,Zh_tw,松柏崙步道(支線),松柏崙曾是邵族祖先登陸往返埔里社「收番租」的路線，更是他們袁姓氏頭目祖靈祭的重要場所。在日月潭未蓄水時，是重要的挑鹽古道，步道臨潭處設有挑夫雕塑意象。步道入口位在文武廟與孔雀園之間，從蜿蜒曲折的密林小徑抵達展望台，沿途可盡情欣賞原生草木、蟲鳥生態與潭,(049)2855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,9/18/2025 12:05:11 AM
Trail_A15010600H_000503,Trail,Zh_tw,松柏崙步道(支線),松柏崙曾是邵族祖先登陸往返埔里社「收番租」的路線，更是他們袁姓氏頭目祖靈祭的重要場所。在日月潭未蓄水時，是重要的挑鹽古道，步道臨潭處設有挑夫雕塑意象。步道入口位在文武廟與孔雀園之間，從蜿蜒曲折的密林小徑抵達展望台，沿途可盡情欣賞原生草木、蟲鳥生態與潭,(049)2855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,9/18/2025 12:05:11 AM
Trail_A15010600H_000504,Trail,Zh_tw,松柏崙步道(支線),松柏崙曾是邵族祖先登陸往返埔里社「收番租」的路線，更是他們袁姓氏頭目祖靈祭的重要場所。在日月潭未蓄水時，是重要的挑鹽古道，步道臨潭處設有挑夫雕塑意象。步道入口位在文武廟與孔雀園之間，從蜿蜒曲折的密林小徑抵達展望台，沿途可盡情欣賞原生草木、蟲鳥生態與潭,(049)2855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,9/18/2025 12:05:11 AM
Trail_A15010600H_000505,Trail,Zh_tw,松柏崙步道(支線),松柏崙曾是邵族祖先登陸往返埔里社「收番租」的路線，更是他們袁姓氏頭目祖靈祭的重要場所。在日月潭未蓄水時，是重要的挑鹽古道，步道臨潭處設有挑夫雕塑意象。步道入口位在文武廟與孔雀園之間，從蜿蜒曲折的密林小徑抵達展望台，沿途可盡情欣賞原生草木、蟲鳥生態與潭,(049)2855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,9/18/2025 12:05:11 AM
Trail_A15010600H_000600,Trail,Zh_tw,大竹湖步道,長度只有180公尺的大竹湖自然步道，是日月潭邊最短的步道。從公路下方的停車場旁進入，不遠處便有一座觀景台，觀景台右側往下即是深入潭畔的步道，在步道下方的潭面有一處滾滾作響的出水口，那是日月潭有名的特殊景點─日月湧泉。其實，那是武界引水道的出水口，日治時期，日人從仁愛鄉武界部落鑿通一條地底隧道直通日月潭，將濁水溪上游的水引進日月潭，以作為日月潭固定的水源。水鳥溼地─由於長年沈砂堆積，逐漸淤淺而蔓生整片蘆葦，是潭內魚蝦棲息繁殖的重要場所，也是鷺鷥、夜鷺、翠鳥的棲息,(049)2855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,9/18/2025 12:05:11 AM
Trail_A15010600H_000601,Trail,Zh_tw,大竹湖步道(支線),長度只有180公尺的大竹湖自然步道，是日月潭邊最短的步道。從公路下方的停車場旁進入，不遠處便有一座觀景台，觀景台右側往下即是深入潭畔的步道，在步道下方的潭面有一處滾滾作響的出水口，那是日月潭有名的特殊景點─日月湧泉。其實，那是武界引水道的出水口，日治時期，日人從仁愛鄉武界部落鑿通一條地底隧道直通日月潭，將濁水溪上游的水引進日月潭，以作為日月潭固定的水源。水鳥溼地─由於長年沈砂堆積，逐漸淤淺而蔓生整片蘆葦，是潭內魚蝦棲息繁殖的重要場所，也是鷺鷥、夜鷺、翠鳥的棲息,(049)2855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,9/18/2025 12:05:11 AM
Trail_A15010600H_000700,Trail,Zh_tw,水蛙頭步道,水蛙頭步道位於大竹湖及伊達邵之間，入口處有青蛙雕像及小客車停車場，步道長500公尺，落差約60公尺，為高架棧道鋪設而成，行走於竹林幽徑上，終點為水濱的環狀動線。途經孟宗竹林，景致優美，原生林木、蕨類豐富，步道旁有多株木荷，夏天時盛開白色花朵，極富觀賞價值。沿途觀賞蝶舞、鳥飛、魚躍及蛙跳的活潑生態，潭邊設置「青蛙疊羅漢」銅雕，栩栩如生的述說地名的由來，也成為水位升降的觀測指標。,(049)2855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,9/18/2025 12:05:11 AM
Trail_A15010600H_000800,Trail,Zh_tw,慈恩塔步道,慈恩塔步道，為台21甲縣道通往慈恩塔的森林小徑，步道由停車場沿石階漫步而上，長約700多公尺，在春末初夏的夜晚，流螢點點，是賞營的好地方。,(049)2855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,9/18/2025 12:05:11 AM
Trail_A15010600H_000900,Trail,Zh_tw,土亭仔步道,土亭仔曾為邵族石印社遺址所在，現在則是石姓氏族祖靈祭地點，步道因此以邵族的吉祥物-貓頭鷹為意象。從日月村南行四公里抵達一座涼亭，為沙巴山與茄苳崙交接處，即見貓頭鷹立像的入口。透過架高的木棧道施設，保護現有地形與植被，沿途並設置許多解說牌，提供關於邵族文化的解說內容。步道盡頭設置展望樓，可眺望南、北、西三面的遠山近水。,(049)2855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,9/18/2025 12:05:11 AM
Trail_A15010600H_001000,Trail,Zh_tw,涵碧步道,涵碧步道的起點為梅荷公園，步道平緩蜿蜒、環繞涵碧半島水濱，穿梭於林蔭花木中，是老少咸宜的大眾化路線。清晨漫步其中，可見五色鳥、山紅頭、繡眼畫眉等鳥類活躍林間。行至潭畔碼頭可盡覽慈恩塔、拉魯島及群山綠水美景。育樂亭是遠眺青龍山脈以及拉魯島的最佳地點，仔細觀察可以體會傳說中青龍搶珠的地理奧妙！蔣介石行館涵碧樓即因座落於涵碧半島為名，蔣介石先生暨夫人生前時常漫步於涵碧步道欣賞日月潭的美景。步道兩側還栽種蔣夫人最喜歡的桂花、梔子花等香花灌木。,(049)2855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,9/18/2025 12:05:11 AM
Trail_A15010600H_001001,Trail,Zh_tw,涵碧步道(支線),涵碧步道的起點為梅荷公園，步道平緩蜿蜒、環繞涵碧半島水濱，穿梭於林蔭花木中，是老少咸宜的大眾化路線。清晨漫步其中，可見五色鳥、山紅頭、繡眼畫眉等鳥類活躍林間。行至潭畔碼頭可盡覽慈恩塔、拉魯島及群山綠水美景。育樂亭是遠眺青龍山脈以及拉魯島的最佳地點，仔細觀察可以體會傳說中青龍搶珠的地理奧妙！蔣介石行館涵碧樓即因座落於涵碧半島為名，蔣介石先生暨夫人生前時常漫步於涵碧步道欣賞日月潭的美景。步道兩側還栽種蔣夫人最喜歡的桂花、梔子花等香花灌木。,(049)2855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,9/18/2025 12:05:11 AM
Trail_A15010600H_001002,Trail,Zh_tw,涵碧步道(支線),涵碧步道的起點為梅荷公園，步道平緩蜿蜒、環繞涵碧半島水濱，穿梭於林蔭花木中，是老少咸宜的大眾化路線。清晨漫步其中，可見五色鳥、山紅頭、繡眼畫眉等鳥類活躍林間。行至潭畔碼頭可盡覽慈恩塔、拉魯島及群山綠水美景。育樂亭是遠眺青龍山脈以及拉魯島的最佳地點，仔細觀察可以體會傳說中青龍搶珠的地理奧妙！蔣介石行館涵碧樓即因座落於涵碧半島為名，蔣介石先生暨夫人生前時常漫步於涵碧步道欣賞日月潭的美景。步道兩側還栽種蔣夫人最喜歡的桂花、梔子花等香花灌木。,(049)2855668,,南投縣,魚池鄉,中山路599號,A15010600H,交通部觀光署日月潭國家風景區管理處,9/18/2025 12:05:11 AM
